id,fixture_id,home_shots_total,away_shots_total,home_shots_on_goal,away_shots_on_goal,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_blocked_shots,away_blocked_shots,home_penalties,away_penalties,home_xg,away_xg,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_possession,away_possession,home_fouls,away_fouls,home_offsides,away_offsides,home_pass_accuracy,away_pass_accuracy,home_goals_ht,away_goals_ht,stats_fetched_at,home_xg_ht,away_xg_ht
188510,283807,14,9,4,2,11,3,3,6,5,4,0,0,1.37,0.56,2,6,2,4,0,0,52,48,14,17,0,0,70,65,0,0,2026-03-10 12:20:33.334415+00,,
62956,138112,16,19,7,6,8,8,8,11,2,6,0,0,1.2,1.31,2,9,1,3,0,0,37,63,15,18,1,3,72,82,1,0,2026-03-10 12:06:04.189765+00,,
62958,138114,14,15,4,3,6,8,8,7,3,3,0,0,0.97,1.17,11,3,1,4,0,1,60,40,12,21,1,3,74,64,0,0,2026-03-10 12:06:03.058532+00,,
59101,130650,7,16,1,6,5,10,2,6,5,2,0,1,0.65,2,5,3,0,1,1,0,42,58,12,14,2,1,83,89,0,1,2026-03-10 12:20:42.732524+00,,
59853,131402,15,17,8,3,8,15,7,2,2,6,0,0,1.17,1.8,5,8,2,5,1,0,45,55,25,23,1,0,76,81,3,1,2026-03-10 12:20:42.830926+00,,
35746,95849,11,11,5,5,9,6,2,5,3,2,0,0,1.11,0.87,6,1,2,2,0,0,66,34,17,10,6,0,81,63,1,0,2026-03-10 11:52:23.683365+00,,
35744,95847,19,7,3,4,9,4,10,3,9,2,0,0,1.39,0.57,7,0,5,6,0,0,59,41,13,19,0,2,75,60,0,2,2026-03-10 11:52:39.745218+00,,
35745,95848,11,18,4,10,7,13,4,5,4,5,0,0,0.95,1.67,3,5,1,4,0,0,58,42,13,14,3,1,79,72,2,0,2026-03-10 11:52:28.274836+00,,
35747,95850,12,10,3,3,4,4,8,6,5,3,0,0,0.74,0.67,4,6,2,3,0,0,53,47,24,12,3,0,67,56,0,0,2026-03-10 11:52:33.989019+00,,
35738,95841,16,7,5,2,7,2,9,5,4,1,0,0,1.12,0.41,10,0,1,2,0,0,61,39,9,11,2,2,75,66,1,2,2026-03-10 11:52:44.350196+00,,
35739,95842,19,8,5,3,11,6,8,2,5,0,0,0,1.55,0.76,10,3,2,5,0,1,58,42,15,12,2,0,72,67,0,0,2026-03-10 11:52:45.485216+00,,
35695,95798,6,11,4,7,1,6,5,5,2,2,0,0,0.29,0.87,6,5,1,0,0,0,29,71,9,8,3,1,64,87,0,1,2026-03-10 11:54:35.143317+00,,
35718,95821,28,2,9,2,13,2,15,0,6,0,1,0,2.67,0.23,12,2,3,4,0,1,77,23,11,20,1,1,88,53,0,1,2026-03-10 11:53:36.246968+00,,
35737,95840,16,12,5,4,11,9,5,3,2,3,1,0,2.08,1.14,2,4,0,5,0,1,51,49,14,11,2,2,75,74,2,1,2026-03-10 11:52:47.790773+00,,
35735,95838,20,14,5,5,13,9,7,5,7,3,0,0,1.74,1.21,9,4,2,3,0,0,53,47,16,9,2,0,61,59,0,0,2026-03-10 11:52:48.955637+00,,
35740,95843,17,8,8,1,11,4,6,4,1,0,0,0,1.48,0.6,2,3,0,1,0,0,48,52,6,10,1,2,75,76,2,0,2026-03-10 11:52:48.957086+00,,
35717,95820,11,11,3,4,8,5,3,6,1,2,0,0,1.03,0.79,4,6,4,5,0,1,63,37,19,16,3,0,80,68,0,0,2026-03-10 11:53:25.884124+00,,
35719,95822,11,11,4,2,7,9,4,2,3,2,1,0,1.59,1.11,4,3,3,4,0,0,51,49,20,8,2,0,75,68,1,1,2026-03-10 11:53:24.726791+00,,
35716,95819,10,17,2,7,7,11,3,6,2,3,0,0,0.91,1.48,2,6,0,1,0,0,38,62,2,8,1,0,74,85,0,1,2026-03-10 11:53:33.912863+00,,
35722,95825,8,12,2,4,4,6,4,6,2,4,1,0,1.25,0.9,4,4,1,1,0,0,72,28,9,12,1,1,82,60,1,0,2026-03-10 11:53:32.773924+00,,
35721,95824,15,7,5,2,11,4,4,3,1,2,0,0,1.41,0.57,5,1,0,2,0,0,62,38,10,17,0,0,85,74,1,1,2026-03-10 11:53:35.068807+00,,
35723,95826,14,10,5,4,9,6,5,4,3,2,1,1,1.85,1.48,4,3,2,1,0,0,50,50,12,5,4,2,71,68,1,0,2026-03-10 11:53:35.07017+00,,
35700,95803,19,8,7,3,13,6,6,2,7,1,0,0,1.71,0.76,11,5,5,6,0,0,53,47,13,16,4,2,68,60,0,1,2026-03-10 11:54:04.032445+00,,
35699,95802,13,6,2,0,8,3,5,3,3,3,0,0,1.09,0.45,4,4,2,3,0,0,54,46,16,13,3,4,73,73,0,0,2026-03-10 11:54:14.42505+00,,
35696,95799,12,4,1,2,8,3,4,1,3,0,0,0,1.06,0.38,3,1,1,2,0,0,53,47,11,13,6,1,73,70,0,0,2026-03-10 11:54:35.14478+00,,
35697,95800,19,11,3,6,8,5,11,6,8,2,0,0,1.31,0.79,5,1,1,3,0,0,60,40,11,10,0,1,84,71,0,0,2026-03-10 11:54:35.146329+00,,
35698,95801,11,18,3,4,6,10,5,8,3,8,0,0,0.87,1.43,1,10,2,6,0,0,34,66,19,15,2,4,64,80,0,0,2026-03-10 11:54:37.446095+00,,
35689,95792,20,8,11,1,16,6,4,2,5,2,3,0,3.92,0.76,5,1,1,3,0,0,76,24,16,17,2,3,84,57,2,0,2026-03-10 11:54:37.444885+00,,
35690,95793,12,14,3,4,7,7,5,7,4,1,0,0,0.98,1.05,9,1,3,1,0,0,58,42,6,10,2,4,84,77,1,0,2026-03-10 11:54:38.574672+00,,
62995,138151,10,10,5,2,7,7,3,3,2,4,0,1,0.91,1.56,4,3,4,3,0,1,47,53,21,11,0,0,78,78,0,0,2026-03-10 12:03:55.970191+00,,
62998,138154,11,16,3,4,9,8,2,8,1,2,0,0,1.11,1.2,4,5,2,3,1,0,41,59,8,20,3,2,72,86,0,0,2026-03-10 12:03:52.529631+00,,
62996,138152,7,10,3,2,6,6,1,4,1,6,0,0,0.73,0.83,4,5,3,4,0,0,49,51,12,21,0,0,75,75,0,0,2026-03-10 12:03:55.971498+00,,
62994,138150,23,4,7,0,13,4,10,0,5,1,1,0,2.49,0.46,5,1,3,1,0,0,59,41,16,12,1,1,82,70,0,0,2026-03-10 12:03:55.968864+00,,
62997,138153,10,15,2,8,2,13,8,2,1,1,0,0,0.51,1.57,1,12,1,1,0,0,36,64,13,14,1,1,64,83,1,0,2026-03-10 12:03:55.97278+00,,
62977,138133,13,8,3,0,8,1,5,7,2,3,1,0,1.74,0.36,6,2,2,5,0,0,60,40,11,24,0,0,76,62,1,0,2026-03-10 12:04:56.185281+00,,
67232,147071,6,6,3,3,0,0,0,0,0,0,1,0,0.76,0,3,5,1,2,0,0,,,11,16,0,4,,,0,0,2026-03-10 12:15:34.109346+00,,
70810,117763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,1,1,2026-03-10 12:15:34.012378+00,,
73326,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,1,2026-03-10 12:15:34.017481+00,,
78130,134999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2026-03-10 12:15:34.211114+00,,
48998,114850,9,7,6,2,0,0,0,0,0,0,1,0,0.76,0,9,3,2,1,0,0,46,54,27,9,0,3,,,1,0,2026-03-10 12:20:36.439495+00,,
48999,114851,14,8,6,5,0,0,0,0,0,0,0,0,0,0,8,6,3,2,0,1,53,47,21,8,0,0,,,2,0,2026-03-10 12:20:36.441702+00,,
53342,119855,7,3,3,0,0,0,0,0,0,0,0,0,0,0,2,7,3,3,0,0,59,41,21,21,3,1,,,1,0,2026-03-10 12:20:36.506774+00,,
63440,138596,12,9,4,2,7,4,5,5,1,2,0,0,0.98,0.64,7,4,1,3,0,0,52,48,12,13,3,3,81,77,0,0,2026-03-10 12:20:35.028245+00,,
32005,32044,9,13,4,8,0,0,0,0,0,0,0,0,,,8,7,1,2,0,0,,,0,0,0,0,,,0,0,,,
35816,95919,9,8,1,2,6,4,3,4,2,2,3,1,2.73,1.25,0,4,2,2,0,1,59,41,14,8,0,1,76,70,0,0,2026-03-10 11:49:55.90323+00,,
35798,95901,21,7,3,2,11,1,10,6,6,1,0,0,1.62,0.33,11,3,1,1,0,0,69,31,14,16,2,2,78,50,0,0,2026-03-10 11:50:30.152627+00,,
35815,95918,2,13,0,4,1,10,1,3,1,2,6,5,4.6,4.48,3,6,5,4,0,0,48,52,18,19,2,2,71,73,0,0,2026-03-10 11:50:06.265193+00,,
35804,95907,12,16,6,7,7,10,5,6,3,3,1,0,1.62,1.36,4,9,2,4,1,0,31,69,6,11,1,2,60,80,3,1,2026-03-10 11:50:25.632361+00,,
35799,95902,19,3,6,1,11,1,8,2,4,1,1,0,2.19,0.18,10,3,1,3,0,0,68,32,8,14,1,1,82,59,1,1,2026-03-10 11:50:27.870233+00,,
35800,95903,29,6,12,3,19,5,10,1,3,1,1,0,3.18,0.61,9,4,0,4,0,0,58,42,12,17,1,1,72,59,1,0,2026-03-10 11:50:30.15391+00,,
35803,95906,18,6,8,1,10,3,8,3,3,3,0,0,1.43,0.45,9,3,1,3,0,0,34,66,15,14,3,2,72,86,0,1,2026-03-10 11:50:50.724545+00,,
35768,95871,10,19,4,8,4,13,6,6,2,6,1,0,1.31,1.71,5,9,0,2,0,0,60,40,12,18,2,3,75,64,1,1,2026-03-10 11:52:04.271705+00,,
35778,95881,26,10,7,6,18,4,8,6,7,1,0,0,2.35,0.67,6,4,0,0,0,0,72,28,10,10,1,1,82,63,0,0,2026-03-10 11:51:40.192254+00,,
35795,95898,10,14,2,2,4,5,6,9,5,3,0,0,0.67,0.89,2,2,2,3,1,0,42,58,16,10,2,1,68,78,0,1,2026-03-10 11:51:01.06982+00,,
35796,95899,15,6,6,4,9,4,6,2,4,0,2,0,2.54,0.53,6,4,2,7,1,0,47,53,14,19,1,1,73,74,0,1,2026-03-10 11:51:01.071648+00,,
35776,95879,21,8,5,0,9,5,12,3,6,3,0,0,1.46,0.68,10,3,2,2,0,0,68,32,13,21,1,1,79,52,0,0,2026-03-10 11:51:35.626839+00,,
35781,95884,21,12,6,1,12,6,9,6,7,4,0,0,1.7,0.9,8,3,2,2,0,0,65,35,4,9,1,1,85,70,0,0,2026-03-10 11:51:35.628209+00,,
35770,95873,18,12,6,1,12,8,6,4,7,5,0,0,1.59,1.06,11,4,4,2,0,0,46,54,12,16,3,1,65,69,0,0,2026-03-10 11:51:51.73277+00,,
35775,95878,11,9,2,3,5,3,6,6,4,1,1,0,1.43,0.56,6,2,2,1,0,0,72,28,14,12,5,2,82,60,1,0,2026-03-10 11:51:39.044328+00,,
35777,95880,23,9,8,3,17,7,6,2,5,2,0,0,2.17,0.88,13,4,2,0,0,0,65,35,8,5,2,1,85,66,0,0,2026-03-10 11:51:37.918865+00,,
35779,95882,16,6,4,1,9,3,7,3,1,1,0,0,1.28,0.45,6,2,3,2,0,0,51,49,12,11,2,1,75,75,1,1,2026-03-10 11:51:37.920856+00,,
35769,95872,13,6,6,3,11,5,2,1,5,1,0,0,1.34,0.61,6,2,0,1,0,1,53,47,12,12,3,1,76,73,1,0,2026-03-10 11:51:47.150686+00,,
35780,95883,3,27,1,12,2,17,1,10,1,4,0,1,0.27,2.95,2,9,2,2,0,0,30,70,13,17,0,0,59,83,1,0,2026-03-10 11:51:47.152074+00,,
63013,138169,7,12,2,6,5,9,2,3,2,2,0,0,0.65,1.14,1,8,1,2,0,0,52,48,10,14,1,5,75,73,0,0,2026-03-10 12:03:03.931746+00,,
63011,138167,15,11,2,4,6,5,9,6,6,2,0,0,1.01,0.79,9,3,2,3,0,0,65,35,10,16,1,0,77,74,0,1,2026-03-10 12:03:07.364118+00,,
63012,138168,23,9,7,5,12,6,11,3,9,0,1,1,2.41,1.44,11,0,2,5,0,0,57,43,18,8,0,1,80,64,1,0,2026-03-10 12:03:05.085959+00,,
63004,138160,7,5,3,2,5,2,2,3,1,0,0,1,0.65,0.98,7,2,3,4,0,0,55,45,16,12,1,1,81,75,0,1,2026-03-10 12:03:30.540877+00,,
63005,138161,16,12,3,5,11,4,5,8,2,2,0,0,1.44,0.74,7,4,3,1,0,0,49,51,16,11,0,1,82,80,1,0,2026-03-10 12:03:23.565605+00,,
63000,138156,12,16,5,5,9,8,3,8,0,6,0,0,1.14,1.2,3,6,2,2,0,0,48,52,13,11,2,1,84,83,2,0,2026-03-10 12:03:51.357121+00,,
63003,138159,6,13,1,5,4,7,2,6,1,0,0,0,0.53,1.02,2,5,1,1,0,0,39,61,11,8,0,0,80,88,0,0,2026-03-10 12:03:31.68602+00,,
63007,138163,11,14,1,3,8,9,3,5,5,2,0,0,1.03,1.21,3,5,1,3,0,0,48,52,20,14,2,2,74,81,0,0,2026-03-10 12:03:21.238237+00,,
63008,138164,24,12,8,7,18,7,6,5,3,1,0,0,2.28,0.98,9,3,2,4,0,0,62,38,10,15,2,1,79,65,1,0,2026-03-10 12:03:21.23948+00,,
63009,138165,11,24,6,8,7,19,4,5,3,6,0,0,0.95,2.36,5,8,1,0,0,0,48,52,10,13,1,1,75,72,0,4,2026-03-10 12:03:21.240859+00,,
63010,138166,25,11,5,4,13,8,12,3,5,3,0,0,1.92,1.03,10,3,2,3,0,0,57,43,12,14,2,2,83,75,0,1,2026-03-10 12:03:21.242311+00,,
63006,138162,9,9,5,2,7,7,2,2,1,3,0,0,0.88,0.88,3,6,5,2,1,0,41,59,25,9,0,1,76,80,0,0,2026-03-10 12:03:32.870857+00,,
63002,138158,9,14,4,1,5,3,4,11,2,6,0,0,0.72,0.73,4,6,1,0,0,0,54,46,15,15,1,1,80,78,0,1,2026-03-10 12:03:44.427999+00,,
63001,138157,9,11,3,6,5,5,4,6,4,2,0,0,0.72,0.79,5,6,1,3,0,0,33,67,19,12,1,0,73,83,0,0,2026-03-10 12:03:51.358548+00,,
147245,230735,14,16,5,3,10,14,4,2,3,2,0,0,1.29,1.68,4,8,1,3,0,0,41,59,5,8,2,0,68,76,1,0,2026-03-10 12:05:33.139806+00,,
176411,270348,19,12,10,5,10,3,9,9,5,4,0,0,1.47,0.66,6,7,3,6,0,0,47,53,12,9,1,3,73,77,1,0,2026-03-10 12:05:33.128823+00,,
188666,283963,9,13,2,4,6,7,3,6,2,3,0,0,0.8,1.02,3,8,2,3,0,0,42,58,11,15,1,2,69,80,1,0,2026-03-10 12:05:33.120721+00,,
188670,283967,17,14,6,4,8,10,9,4,6,6,0,0,1.24,1.29,3,4,2,2,0,0,56,44,13,8,0,0,80,77,1,0,2026-03-10 12:05:33.122395+00,,
68413,148252,10,12,4,5,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,56,44,18,25,8,0,,,0,2,2026-03-10 12:20:36.627162+00,,
68414,148253,5,13,3,5,0,0,0,0,0,0,0,0,0,0,4,2,3,2,0,1,37,63,15,15,1,1,,,1,0,2026-03-10 12:20:35.023359+00,,
76168,111124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,1,0,2026-03-10 12:20:34.804828+00,,
79706,109956,0,0,0,0,0,0,0,0,0,0,0,1,0,0.76,0,0,0,0,0,0,,,0,0,0,0,,,1,0,2026-03-10 12:20:36.316414+00,,
80908,128711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,1,0,2026-03-10 12:20:36.634414+00,,
81452,100397,0,0,0,0,0,0,0,0,0,0,1,0,0.76,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2026-03-10 11:56:57.2265+00,,
80437,129601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,1,1,2026-03-10 11:56:56.074036+00,,
35624,95727,11,7,4,2,9,5,2,2,1,1,1,0,1.75,0.65,3,6,2,4,0,0,26,74,12,10,0,4,60,82,0,0,2026-03-10 11:56:58.388621+00,,
35895,95998,10,12,7,3,6,4,4,8,0,3,1,0,1.48,0.74,6,2,2,2,0,1,45,55,15,17,3,1,65,67,1,0,2026-03-10 11:48:09.445909+00,,
35879,95982,16,12,10,4,8,4,8,8,1,1,0,0,1.2,0.74,10,4,1,3,0,0,71,29,10,15,1,2,83,62,1,0,2026-03-10 11:48:23.152179+00,,
35881,95984,7,18,5,6,5,10,2,8,0,5,0,0,0.65,1.43,2,11,4,4,1,0,22,78,10,8,3,5,53,84,2,1,2026-03-10 11:48:22.029219+00,,
35897,96000,11,22,4,10,5,10,6,12,4,4,1,0,1.43,1.57,4,7,6,3,0,0,26,74,15,11,0,0,62,87,0,0,2026-03-10 11:48:10.629467+00,,
35901,96004,8,13,2,4,6,8,2,5,1,2,0,0,0.76,1.09,0,2,2,2,0,0,46,54,19,15,1,6,59,64,2,1,2026-03-10 11:48:10.630739+00,,
35882,95985,18,7,4,4,10,3,8,4,6,2,0,0,1.43,0.49,3,4,4,4,0,0,59,41,17,14,2,0,73,62,0,0,2026-03-10 11:48:23.153519+00,,
35883,95986,15,15,7,1,10,4,5,11,2,7,0,0,1.33,0.84,5,2,1,3,0,0,65,35,12,13,1,2,85,76,2,0,2026-03-10 11:48:23.154839+00,,
35877,95980,11,8,5,4,7,5,4,3,2,2,1,0,1.59,0.68,6,2,1,3,0,0,46,54,12,12,2,1,78,82,0,1,2026-03-10 11:48:24.269277+00,,
35878,95981,6,9,1,6,4,8,2,1,1,0,0,0,0.53,0.96,3,4,1,1,1,0,51,49,11,7,2,0,76,75,0,0,2026-03-10 11:48:27.66778+00,,
35855,95958,9,17,6,4,6,12,3,5,0,5,0,1,0.8,2.2,3,6,4,2,0,0,49,51,15,8,0,2,83,86,1,1,2026-03-10 11:48:42.530814+00,,
37764,97867,12,6,3,2,6,5,6,1,2,1,0,0,0.9,0.61,4,4,1,4,0,0,60,40,14,17,2,5,81,70,1,0,2026-03-10 11:56:59.543037+00,,
35849,95952,23,10,1,3,15,4,8,6,7,1,0,0,2,0.67,11,5,4,2,1,0,60,40,9,14,1,1,76,65,0,1,2026-03-10 11:48:44.821077+00,,
35856,95959,12,10,3,1,3,9,9,1,0,3,0,0,0.66,1.07,5,5,3,4,0,0,57,43,13,13,0,2,84,74,1,1,2026-03-10 11:48:41.381179+00,,
35857,95960,9,15,4,5,6,10,3,5,1,2,0,0,0.8,1.33,7,6,3,2,0,0,50,50,11,11,1,0,74,77,0,0,2026-03-10 11:48:41.382379+00,,
35858,95961,8,11,3,2,6,5,2,6,2,4,0,0,0.76,0.79,5,4,3,4,0,0,48,52,14,22,1,0,75,80,1,0,2026-03-10 11:48:41.383651+00,,
35859,95962,13,9,5,1,10,2,3,7,5,3,1,0,1.9,0.48,11,2,1,2,0,1,57,43,12,12,0,1,69,61,0,0,2026-03-10 11:48:41.384893+00,,
35846,95949,19,15,5,5,15,9,4,6,2,1,1,0,2.51,1.25,3,5,2,2,0,0,58,42,7,15,2,5,67,61,0,2,2026-03-10 11:48:43.657014+00,,
35847,95950,10,16,3,6,4,10,6,6,3,3,1,0,1.31,1.36,3,4,2,3,0,0,51,49,16,9,0,1,69,70,1,0,2026-03-10 11:48:43.658437+00,,
35848,95951,9,13,4,6,6,8,3,5,3,3,1,0,1.44,1.09,5,5,1,1,0,0,52,48,9,12,3,1,77,72,0,1,2026-03-10 11:48:45.964319+00,,
37768,97871,6,13,3,4,3,5,3,8,0,2,1,0,1.09,0.86,2,4,5,3,0,1,29,71,25,8,2,1,53,80,1,0,2026-03-10 11:56:58.383653+00,,
63036,138192,14,3,5,1,8,2,6,1,4,1,0,0,1.13,0.27,5,1,1,2,0,0,56,44,15,11,2,1,76,71,0,0,2026-03-10 12:01:10.708541+00,,
63056,138212,26,5,13,2,19,3,7,2,3,0,0,0,2.43,0.42,7,2,3,2,0,0,46,54,16,12,4,1,82,80,1,0,2026-03-10 11:58:33.187866+00,,
63055,138211,8,13,2,3,5,8,3,5,1,3,0,0,0.68,1.09,4,4,2,1,0,0,42,58,13,10,0,0,72,82,1,0,2026-03-10 11:58:36.675012+00,,
63038,138194,12,12,5,1,7,8,5,4,1,4,0,0,0.98,1.06,1,5,3,1,0,0,40,60,18,7,3,2,73,81,1,1,2026-03-10 12:01:07.244627+00,,
63037,138193,7,6,1,3,4,1,3,5,1,2,0,0,0.57,0.29,7,3,4,3,0,0,56,44,13,16,2,3,72,69,0,0,2026-03-10 12:01:10.710049+00,,
63018,138174,9,6,4,2,6,2,3,4,0,1,1,0,1.44,0.37,5,3,2,2,0,1,54,46,12,15,4,0,79,77,1,0,2026-03-10 12:02:41.967471+00,,
63035,138191,17,9,6,5,7,6,10,3,3,2,1,1,1.8,1.44,10,2,3,3,0,0,57,43,16,10,2,0,82,76,1,2,2026-03-10 12:01:18.853324+00,,
63034,138190,17,10,4,4,8,5,9,5,5,2,7,5,5.75,3.97,5,5,4,4,0,0,47,53,15,12,0,1,73,75,1,1,2026-03-10 12:01:28.109602+00,,
63017,138173,7,11,1,4,3,7,4,4,1,3,0,0,0.49,0.95,4,5,1,2,0,0,48,52,11,5,2,6,78,80,0,0,2026-03-10 12:02:44.285967+00,,
63015,138171,18,8,4,4,17,5,1,3,2,0,1,0,2.63,0.68,9,4,0,0,0,0,61,39,11,14,1,0,81,68,0,1,2026-03-10 12:02:51.229406+00,,
63016,138172,10,11,3,2,6,6,4,5,2,3,0,0,0.83,0.87,2,6,3,3,0,0,46,54,18,7,0,2,79,87,1,0,2026-03-10 12:02:51.230602+00,,
65198,140354,7,13,2,3,5,7,2,6,2,1,0,0,0.65,1.02,0,3,4,2,0,0,49,51,17,21,2,1,73,76,1,0,2026-03-10 12:05:34.279104+00,,
63014,138170,18,16,5,8,8,10,10,6,6,3,1,0,1.92,1.36,7,8,4,2,1,1,51,49,18,19,0,0,62,66,0,2,2026-03-10 12:02:52.373143+00,,
75970,142489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2026-03-10 12:05:34.287897+00,,
292950,592196,,,,,,,,,,,,,,,,,3,1,0,0,,,,,,,,,0,0,,,
36532,96635,0,0,0,0,0,0,0,0,0,0,1,0,0.76,0,0,0,0,0,0,0,,,0,0,0,0,,,0,1,2026-03-10 12:05:35.434687+00,,
38354,98557,11,27,5,4,7,10,4,17,2,8,0,0,0.95,1.75,1,5,2,4,0,0,37,63,13,10,2,1,64,79,2,0,2026-03-10 12:05:34.293646+00,,
35976,96079,4,9,1,4,2,6,2,3,1,2,0,1,0.3,1.44,1,6,3,2,1,0,47,53,15,8,0,1,61,69,0,0,2026-03-10 11:46:18.963519+00,,
35986,96089,16,7,5,1,8,2,8,5,2,3,1,0,1.84,0.41,6,4,2,4,1,0,42,58,11,13,0,5,64,74,0,1,2026-03-10 11:46:01.576756+00,,
35980,96083,10,11,5,3,7,5,3,6,1,1,0,0,0.91,0.79,4,1,1,3,0,0,54,46,7,10,2,0,76,66,2,1,2026-03-10 11:46:13.13594+00,,
35977,96080,11,19,3,4,7,11,4,8,3,8,0,0,0.95,1.55,2,6,1,2,0,0,34,66,8,8,2,1,72,85,0,0,2026-03-10 11:46:16.607095+00,,
35979,96082,7,11,1,3,2,4,5,7,2,1,0,0,0.41,0.71,4,9,3,0,0,0,41,59,11,8,3,1,66,76,0,0,2026-03-10 11:46:15.448608+00,,
35983,96086,18,8,3,1,7,2,11,6,6,2,0,0,1.19,0.44,8,4,3,5,0,0,54,46,9,14,1,1,77,74,0,0,2026-03-10 11:46:17.770138+00,,
35982,96085,20,7,6,1,8,3,12,4,8,2,0,0,1.34,0.49,8,1,4,6,0,1,56,44,16,19,2,0,77,69,2,0,2026-03-10 11:46:24.75076+00,,
63079,138235,7,10,4,2,6,9,1,1,0,1,0,0,0.73,1.07,1,6,4,2,1,0,42,58,19,14,1,2,69,81,2,0,2026-03-10 11:56:43.381887+00,,
85585,132149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,1,1,2026-03-10 12:20:35.032971+00,,
35963,96066,13,10,3,5,7,6,6,4,4,1,0,1,1.02,1.48,6,3,3,5,0,0,70,30,12,15,1,3,85,66,0,2,2026-03-10 11:46:44.360865+00,,
35981,96084,10,9,5,3,5,4,5,5,3,1,0,0,0.75,0.64,12,5,3,1,0,0,42,58,15,10,0,2,54,68,0,0,2026-03-10 11:46:28.199095+00,,
126095,204653,10,11,4,1,4,8,6,3,2,1,1,0,1.31,1.03,4,3,3,4,0,0,43,57,15,14,2,4,66,75,1,0,2026-03-10 12:20:34.939435+00,,
35975,96078,11,14,4,4,5,8,6,6,4,1,0,0,0.79,1.13,3,2,4,6,0,0,50,50,11,13,0,5,71,76,0,1,2026-03-10 11:46:25.895968+00,,
35984,96087,12,8,3,3,8,4,4,4,2,1,0,0,1.06,0.6,4,5,5,3,0,0,45,55,12,9,4,2,70,76,1,0,2026-03-10 11:46:25.898419+00,,
35960,96063,12,18,8,8,3,6,9,12,1,2,0,0,0.66,1.11,3,5,2,1,0,0,40,60,22,6,2,0,65,76,2,0,2026-03-10 11:46:46.662761+00,,
35958,96061,7,11,0,5,4,3,3,8,1,1,0,0,0.57,0.62,4,3,0,2,0,0,65,35,12,16,4,3,81,69,0,0,2026-03-10 11:46:57.080214+00,,
35942,96045,7,11,3,6,5,9,2,2,2,2,0,0,0.65,1.11,3,2,3,4,1,0,35,65,8,15,1,0,70,82,0,1,2026-03-10 11:47:29.190911+00,,
35955,96058,22,17,8,4,12,9,10,8,5,7,0,0,1.73,1.32,6,5,1,3,0,1,52,48,13,9,3,4,72,72,1,0,2026-03-10 11:47:11.956656+00,,
35956,96059,8,16,5,6,6,9,2,7,0,4,0,2,0.76,2.57,5,6,0,1,1,0,38,62,7,12,2,0,76,82,0,3,2026-03-10 11:47:10.771263+00,,
35957,96060,8,16,4,7,5,11,3,5,1,6,0,0,0.68,1.44,4,8,3,3,0,1,48,52,10,19,1,4,64,65,0,0,2026-03-10 11:47:10.772531+00,,
35941,96044,20,9,9,3,13,4,7,5,3,4,0,0,1.74,0.64,7,4,1,3,0,0,61,39,15,18,1,3,79,67,1,0,2026-03-10 11:47:25.844273+00,,
35936,96039,17,8,5,3,14,5,3,3,4,1,0,0,1.72,0.68,7,0,1,3,0,0,49,51,12,18,3,0,79,80,1,0,2026-03-10 11:47:25.843068+00,,
35943,96046,20,15,2,2,14,9,6,6,5,3,0,0,1.82,1.25,6,7,3,5,0,1,53,47,7,14,1,2,71,63,0,0,2026-03-10 11:47:29.192527+00,,
35926,96029,10,12,5,5,5,8,5,4,0,4,0,0,0.75,1.06,1,4,2,2,0,0,38,62,8,9,3,4,70,77,1,0,2026-03-10 11:47:34.982213+00,,
35935,96038,3,20,2,6,2,14,1,6,0,4,0,0,0.27,1.82,0,13,2,2,0,0,37,63,14,11,1,1,72,83,2,0,2026-03-10 11:47:30.354281+00,,
178282,272759,13,9,3,1,8,5,5,4,6,2,0,0,1.09,0.72,6,2,1,2,0,0,60,40,14,12,5,1,70,58,1,0,2026-03-10 12:20:36.509971+00,,
35937,96040,23,5,6,4,12,2,11,3,4,0,0,0,1.77,0.34,10,2,2,3,0,0,64,36,7,14,1,1,79,62,1,1,2026-03-10 11:47:30.355732+00,,
35938,96041,12,23,5,4,6,14,6,9,2,5,0,0,0.9,1.93,5,6,4,1,0,0,43,57,16,4,0,2,59,74,0,0,2026-03-10 11:47:30.357238+00,,
