fixture_player_id,fixture_id,player_id,cards_red,cards_yellow,dribbles_attempts,dribbles_past,dribbles_success,duels_total,duels_won,fouls_committed,fouls_drawn,games_captain,games_minutes,games_number,games_position,games_rating,games_substitute,goals_assists,goals_conceded,goals_saves,goals_total,offsides,passes_accuracy,passes_key,passes_total,penalty_commited,penalty_missed,penalty_saved,penalty_scored,penalty_won,shots_on,shots_total,tackles_blocks,tackles_interceptions,tackles_total
3958238,263817,83454,0,0,1.0,1.0,1.0,5.0,3.0,,,false,90.0,20.0,M,6.9,false,,0.0,,,,21,,26.0,,0,,0,,,,,3.0,1.0
5600160,93063,106313,0,0,,1.0,,3.0,,1.0,,false,45.0,26.0,M,6.5,true,,0.0,,,,10,,13.0,,0,,0,,,,,,
3074714,244560,57861,0,0,5.0,2.0,4.0,17.0,9.0,2.0,1.0,false,90.0,21.0,D,6.8,false,,,,,,83%,3.0,39.0,,0,,0,,1.0,1.0,,1.0,
2663662,234621,67212,0,0,,2.0,,11.0,4.0,,3.0,false,89.0,10.0,M,6.3,false,,0.0,,,,18,1.0,26.0,,0,,0,,,,,,
2815650,238210,44401,0,0,5.0,2.0,4.0,14.0,6.0,3.0,,false,90.0,8.0,M,6.6,false,,0.0,,,,32,1.0,42.0,,0,,0,,,,,,1.0
7959484,332577,84990,0,0,,,,,,,,false,25.0,99.0,F,6.3,true,0.0,0.0,,,,5,,6.0,,0,,0,,,,,,
2019832,218456,59448,0,0,,,,,,,,false,,33.0,D,,true,,0.0,,,,,,,,0,,0,,,,,,
2032097,218765,50700,0,0,1.0,2.0,,14.0,7.0,1.0,3.0,false,90.0,8.0,M,6.5,false,,0.0,,,,38,,51.0,,0,,0,,,,,3.0,
8873151,131297,164226,0,0,1.0,3.0,1.0,11.0,4.0,1.0,1.0,false,89.0,7.0,M,6.6,false,,0.0,,,3.0,12,,20.0,,0,,0,,,2.0,,,2.0
2021754,218505,42929,0,0,,,,,,,,false,11.0,27.0,M,6.7,true,,0.0,,,,19,,19.0,,0,,0,,,,,,
4953790,80512,66897,0,0,,,,,,,,false,,3.0,D,,true,,0.0,,,,,,,,0,,0,,,,,,
3597690,37214,70094,0,0,,,,5.0,4.0,1.0,,true,85.0,9.0,F,6.6,false,,0.0,,,3.0,8,1.0,12.0,,0,,0,,,,,,2.0
3003410,27778,71798,0,0,,,,,,,,false,,76.0,D,,true,,0.0,,,,,,,,0,,0,,,,,,
3976010,264311,83945,0,0,,,,1.0,,1.0,,false,60.0,41.0,M,7.5,false,,0.0,,,,10,4.0,14.0,,0,,0,,1.0,1.0,,,
4333877,271109,71774,0,0,1.0,,,17.0,8.0,5.0,4.0,false,35.0,90.0,F,6.5,true,0.0,0.0,,,1.0,1,,6.0,,0,,0,,,,,,
3965610,264022,82746,0,0,,,,3.0,3.0,,,false,34.0,6.0,M,7,true,,0.0,,,,27,,35.0,,0,,0,,,,1.0,,3.0
3521632,255224,77556,0,0,1.0,2.0,0.0,,,3.0,0.0,false,95.0,5.0,M,6.5,false,,0.0,,,,83%,0.0,39.0,,0,,0,,0.0,0.0,0.0,3.0,1.0
3491259,254545,76800,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,false,90.0,1.0,G,6.6,false,,1.0,1.0,,,60%,0.0,12.0,,0,0.0,0,,0.0,0.0,,0.0,
2609888,233313,66578,0,0,0.0,,0.0,4.0,2.0,0.0,0.0,false,45.0,16.0,M,6.7,true,,,,,,68%,1.0,13.0,,0,,0,,0.0,0.0,,0.0,
5615484,117295,106269,0,0,,1.0,,4.0,,1.0,,false,83.0,15.0,M,6.3,false,0.0,0.0,,,1.0,25,,29.0,,0,,0,,1.0,1.0,,,
2980414,242320,58950,0,0,,,,5.0,1.0,1.0,,false,85.0,4.0,D,7.2,false,,0.0,,,,52,1.0,57.0,,0,,0,,,,1.0,3.0,1.0
1006509,195816,47337,0,0,,1.0,,11.0,6.0,2.0,,false,64.0,22.0,M,6.7,false,,0.0,,,,21,,30.0,,0,,0,,,,,,2.0
1240901,201559,49266,0,1,1.0,2.0,,7.0,2.0,2.0,,false,90.0,4.0,D,5.3,false,,0.0,,,,72,,76.0,,0,,0,,,,,1.0,
9287389,149142,68320,0,1,,,,3.0,1.0,1.0,,false,18.0,34.0,D,6.5,true,,0.0,,,,5,,9.0,,0,,0,,,,,,1.0
2610395,233325,64896,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,false,45.0,27.0,D,6.5,false,,,,,,93%,0.0,15.0,,0,,0,,0.0,0.0,,0.0,
1832624,214017,54146,0,0,,1.0,,9.0,6.0,1.0,2.0,false,33.0,27.0,M,7,true,,0.0,,,,3,,8.0,,0,,0,,,1.0,,,4.0
4222573,268714,87318,0,0,,,,,,,,false,8.0,33.0,M,6.5,true,0.0,0.0,,,,,,,,0,,0,,,,,,
4114561,52132,85746,0,1,,1.0,,8.0,6.0,1.0,,false,90.0,3.0,D,6.7,false,,0.0,,,,20,1.0,36.0,,0,,0,,,,2.0,2.0,2.0
4949678,80409,96599,0,0,,,,3.0,1.0,,,false,34.0,11.0,F,7.2,true,,0.0,,,,16,1.0,21.0,,0,,0,,1.0,1.0,,1.0,1.0
9442843,154731,72585,0,1,1.0,,1.0,4.0,3.0,,2.0,false,75.0,21.0,M,6.3,false,,0.0,,,1.0,37,,40.0,,0,,0,,,,,,
4789411,280117,95806,0,0,0.0,,0.0,4.0,2.0,0.0,0.0,false,90.0,8.0,D,7.6,false,,,,,,73%,0.0,14.0,,0,,0,,0.0,0.0,,3.0,
7825732,115123,99824,0,0,1.0,2.0,,6.0,2.0,,,false,90.0,16.0,M,6.6,false,0.0,0.0,,,,34,,43.0,,0,,0,,,1.0,1.0,1.0,
2378354,227486,19192,0,0,,,,1.0,1.0,,,false,1.0,15.0,F,,true,0.0,0.0,,,,1,,3.0,,0,,0,,,1.0,,,
1259522,10004,49848,0,0,,,,,,,,false,,26.0,M,,true,,0.0,,,,,,,,0,,0,,,,,,
682155,188148,19315,0,0,1.0,,1.0,11.0,9.0,0.0,1.0,false,90.0,6.0,D,6.8,false,,0.0,,,,60%,0.0,23.0,,0,,0,,0.0,0.0,1.0,1.0,
6279080,308109,79150,0,0,5.0,,2.0,9.0,4.0,1.0,2.0,false,25.0,10.0,M,6.7,false,,,,,,100%,1.0,6.0,,0,,0,,0.0,0.0,0.0,0.0,
1380118,204675,51023,0,0,,,,8.0,5.0,1.0,1.0,false,90.0,6.0,M,6.6,false,,0.0,,,1.0,26,2.0,30.0,,0,,0,,,1.0,,,4.0
1197738,200564,49578,0,0,0.0,,0.0,,,0.0,0.0,true,90.0,1.0,G,6.7,false,,1.0,3.0,,,76%,0.0,16.0,,0,0.0,0,,0.0,0.0,0.0,0.0,
2687192,24524,65402,0,0,4.0,2.0,3.0,12.0,8.0,1.0,,false,90.0,5.0,D,6.7,false,,0.0,,,,41,2.0,61.0,,0,,0,,1.0,1.0,,,1.0
7892106,105471,89926,0,0,0.0,,0.0,6.0,2.0,0.0,0.0,true,94.0,9.0,F,7.3,false,,0.0,,,,66%,2.0,16.0,,0,,0,,3.0,6.0,0.0,2.0,1.0
1864870,214349,52681,0,0,4.0,,3.0,10.0,6.0,1.0,1.0,false,90.0,21.0,M,7.6,false,0.0,0.0,,1.0,1.0,54,1.0,60.0,,0,,0,,1.0,1.0,,,1.0
5150732,87025,68141,0,0,,,,1.0,,,,false,1.0,99.0,F,,true,,0.0,,,,,,,,0,,0,,,,,,
2489325,230478,65094,0,0,,,,,,,,false,,25.0,M,,true,,0.0,,,,,,,,0,,0,,,,,,
3608530,256897,79759,0,0,1.0,,,1.0,,,,false,12.0,15.0,D,6.3,true,0.0,0.0,,,,9,,9.0,,0,,0,,,,,,
847392,191954,36303,0,0,,,,9.0,7.0,1.0,1.0,false,90.0,33.0,D,6.9,false,,0.0,,,,15,1.0,31.0,,0,,0,,,1.0,,1.0,
3150526,246410,73405,0,0,,,,5.0,3.0,1.0,,false,88.0,22.0,D,6.6,false,,0.0,,,,62,,69.0,,0,,0,,,,,1.0,1.0
7900307,105176,147380,0,0,,,,6.0,5.0,,3.0,false,67.0,27.0,F,6.9,false,,0.0,,,2.0,13,,15.0,,0,,0,,,1.0,,,1.0
4672985,96507,93791,0,0,,,,,,,,false,,28.0,M,,true,,0.0,,,,,,,,0,,0,,,,,,
9187915,117887,70135,0,0,3.0,,,6.0,1.0,1.0,1.0,false,55.0,77.0,F,6.3,false,0.0,0.0,,,,4,,6.0,,0,,0,,1.0,1.0,,,
9264561,354631,44397,0,0,1.0,1.0,1.0,17.0,11.0,4.0,2.0,false,90.0,8.0,M,7.9,false,,,,,,98%,0.0,52.0,,0,,0,,3.0,7.0,1.0,0.0,7.0
5613807,117253,107339,0,0,,1.0,,7.0,3.0,1.0,,false,80.0,42.0,D,6.6,false,0.0,0.0,,,,25,1.0,32.0,,0,,0,,,,,2.0,3.0
4679640,96655,58101,0,0,,,,,,,,false,,20.0,F,,true,,0.0,,,,,,,,0,,0,,,,,,
2834797,238688,69875,0,1,1.0,,,5.0,2.0,1.0,2.0,false,45.0,14.0,F,6.5,false,,0.0,,,,11,,14.0,,0,,0,,,,,,
9682153,359667,81365,0,1,1.0,1.0,1.0,11.0,5.0,1.0,1.0,false,90.0,32.0,D,6.6,false,,,,,,58%,0.0,17.0,,0,,0,,0.0,2.0,,4.0,
3634513,257458,52309,0,0,2.0,,1.0,9.0,5.0,2.0,1.0,false,95.0,13.0,M,7.3,false,,0.0,,,,17,1.0,22.0,,0,,0,,,2.0,,1.0,3.0
3769827,140406,63529,0,0,,2.0,,4.0,1.0,,1.0,false,30.0,30.0,D,6.2,true,1.0,0.0,,,,10,1.0,11.0,,0,,0,,,,,,
2626525,233722,65888,0,0,0.0,,0.0,14.0,9.0,1.0,0.0,false,90.0,5.0,D,7.2,false,,,,,,69%,0.0,27.0,,0,,0,,0.0,1.0,0.0,2.0,6.0
9512920,356663,66897,0,1,,1.0,,6.0,3.0,2.0,,false,78.0,5.0,D,6,false,0.0,0.0,,,,24,,35.0,,0,,0,,1.0,1.0,1.0,,
9310893,148821,43110,0,0,1.0,,1.0,7.0,4.0,1.0,2.0,false,90.0,22.0,M,7.9,false,,0.0,,,,32,3.0,36.0,,0,,0,,2.0,4.0,,1.0,
3284255,249559,18687,0,0,,,,8.0,3.0,2.0,2.0,false,45.0,23.0,M,6.9,false,,0.0,,,1.0,14,2.0,20.0,,0,,0,,,,,,1.0
2512874,231069,65167,0,0,,,,4.0,4.0,,,false,45.0,24.0,D,7.2,true,,0.0,,,,25,,29.0,,0,,0,,,1.0,1.0,,
4216461,55731,86138,0,0,,1.0,,2.0,,,,false,12.0,11.0,F,6.5,true,,0.0,,,,2,,4.0,,0,,0,,,,,,
732536,189484,43662,0,0,4.0,1.0,3.0,15.0,6.0,1.0,2.0,false,71.0,29.0,F,6.9,false,,0.0,,,,25,1.0,30.0,,0,,0,,,,,1.0,1.0
1439845,205804,52705,0,0,,,,,,,,false,,32.0,F,,true,,0.0,,,,,,,,0,,0,,,,,,
1684771,211277,50426,0,0,,,,,,,,false,,30.0,D,,true,,0.0,,,,,,,,0,,0,,,,,,
3196687,247177,74564,0,0,,,,,,,,false,,20.0,F,,true,,0.0,,,,,,,,0,,0,,,,,,
1790015,213071,52745,0,0,,,,,,,,false,,30.0,D,,true,,0.0,,,,,,,,0,,0,,,,,,
4717438,95527,55621,0,0,7.0,,4.0,17.0,5.0,4.0,1.0,false,90.0,30.0,F,6.9,false,,0.0,,1.0,,11,,15.0,,0,,0,,2.0,2.0,,,
791355,190480,36671,1,2,,,,3.0,2.0,1.0,,false,47.0,6.0,D,5.9,false,0.0,0.0,,,,31,,37.0,,0,,0,,,,1.0,,2.0
6316289,98546,119593,0,0,,,,,,,,false,23.0,1.0,G,6.7,true,,0.0,1.0,,,,,1.0,,0,0.0,0,,,,,,
4693027,95868,93949,0,0,,,,,,,,false,,1.0,G,,true,,0.0,,,,,,,,0,,0,,,,,,
670367,187820,44836,0,1,1.0,,1.0,13.0,6.0,4.0,2.0,false,90.0,35.0,M,6.7,false,,,,,,92%,0.0,58.0,,0,,0,,0.0,0.0,0.0,1.0,1.0
7238635,94205,136704,0,0,2.0,1.0,,15.0,7.0,3.0,3.0,false,77.0,11.0,M,6.9,false,,0.0,,,,7,1.0,12.0,,0,,0,,1.0,2.0,,1.0,2.0
7218726,94515,78523,0,0,1.0,,,8.0,7.0,,4.0,false,82.0,70.0,F,7.5,false,,0.0,,,,21,2.0,24.0,,0,,0,,,4.0,,,3.0
1657778,210701,53460,0,0,,,,,,,,false,,20.0,G,,true,,0.0,,,,,,,,0,,0,,,,,,
7678125,328825,108111,0,0,0.0,1.0,0.0,5.0,2.0,1.0,1.0,false,90.0,4.0,D,6.5,false,,,,,,86%,0.0,33.0,,0,,0,,0.0,0.0,,3.0,
1357809,204156,51543,0,0,0.0,1.0,0.0,,,0.0,0.0,false,65.0,27.0,M,6.6,false,,0.0,,,,80%,0.0,24.0,,0,,0,,0.0,1.0,1.0,1.0,1.0
3127205,245850,18426,0,0,1.0,,1.0,6.0,4.0,,2.0,false,45.0,94.0,F,6.9,false,,0.0,,,,5,,6.0,,0,,0,,1.0,1.0,,,
9477376,152584,49495,0,0,,1.0,,6.0,3.0,2.0,1.0,false,90.0,3.0,D,6.9,false,,0.0,,,,42,,51.0,,0,,0,,,,1.0,1.0,2.0
4992802,285212,98355,0,0,0.0,1.0,0.0,8.0,2.0,2.0,0.0,false,58.0,16.0,M,6.5,false,,,,,,84%,0.0,16.0,,0,,0,,0.0,1.0,0.0,2.0,1.0
4015133,265218,83223,0,0,,,,,,,,false,,13.0,G,,true,,0.0,,,,,,,,0,,0,,,,,,
3538785,255604,78407,0,0,,,,,,,,false,,22.0,M,,true,,0.0,,,,,,,,0,,0,,,,,,
7235861,94143,69955,0,0,,,,,,,,false,,3.0,D,,true,,0.0,,,,,,,,0,,0,,,,,,
3748664,140646,80925,0,0,,,,1.0,1.0,,1.0,false,45.0,26.0,M,6.9,true,,0.0,,,,19,2.0,20.0,,0,,0,,,,,,
847394,191954,35784,0,0,,,,5.0,2.0,2.0,,false,90.0,23.0,M,7.3,false,,0.0,,,,22,3.0,33.0,,0,,0,,,,,1.0,1.0
4402543,273003,70209,0,0,2.0,,2.0,7.0,6.0,,1.0,false,90.0,44.0,D,8.3,false,,0.0,,,,43,1.0,57.0,,0,,0,,,1.0,,5.0,3.0
7686551,329086,108424,0,1,1.0,2.0,0.0,10.0,4.0,1.0,1.0,false,90.0,13.0,M,6.5,false,,,,,,80%,0.0,38.0,,0,,0,,0.0,0.0,,2.0,
785503,190334,1733,0,0,,,,,,,,false,,10.0,F,,true,,0.0,,,,,,,,0,,0,,,,,,
2536925,231368,65550,0,0,,,,,,,,false,,26.0,D,,true,,0.0,,,,,,,,0,,0,,,,,,
4183487,267847,56767,0,0,0.0,,0.0,7.0,6.0,0.0,1.0,false,90.0,5.0,D,6.7,false,,0.0,,,,86%,0.0,58.0,,0,,0,,0.0,1.0,0.0,4.0,
1604868,209537,52347,0,0,0.0,,0.0,8.0,4.0,4.0,0.0,false,96.0,14.0,D,6.9,false,,0.0,,,,97%,0.0,32.0,,0,,0,,0.0,1.0,1.0,1.0,4.0
3131532,245954,72889,0,0,,,,,,,,false,90.0,1.0,G,6.2,false,,2.0,,,,19,,23.0,,0,0.0,0,,,,,,
2756102,236594,64373,0,0,0.0,,0.0,7.0,4.0,2.0,0.0,false,90.0,2.0,D,6.6,false,,,,,,20%,0.0,2.0,,0,,0,,0.0,0.0,,2.0,
2328699,226508,63294,0,0,,,,,,,,false,,36.0,M,,true,,0.0,,,,,,,,0,,0,,,,,,
1013742,196018,42088,0,0,,,,,,,,false,,23.0,M,,true,,0.0,,,,,,,,0,,0,,,,,,
1052130,7535,19001,0,0,,,,2.0,1.0,1.0,,false,21.0,18.0,F,6.9,true,,0.0,,,,5,2.0,7.0,,0,,0,,,3.0,,,
9892750,162712,65366,0,1,3.0,,1.0,8.0,4.0,2.0,1.0,false,120.0,11.0,M,8,false,,0.0,,1.0,,21,2.0,24.0,,0,,0,1.0,1.0,4.0,,1.0,2.0
2177161,222707,60235,0,0,2.0,,1.0,13.0,6.0,,,false,67.0,22.0,M,7,false,,0.0,,,,9,,20.0,,0,,0,,2.0,2.0,,3.0,2.0
5159928,288902,55088,0,0,,2.0,,5.0,1.0,1.0,,false,85.0,7.0,D,6.3,false,0.0,0.0,,,,17,1.0,23.0,,0,,0,,,,1.0,,1.0
3474542,254167,77761,0,0,1.0,,0.0,7.0,5.0,2.0,1.0,false,90.0,37.0,D,7.3,false,,,,,,85%,0.0,35.0,,0,,0,,0.0,1.0,,2.0,
936781,193893,46722,0,1,,1.0,,17.0,12.0,1.0,2.0,true,90.0,5.0,D,7.3,false,0.0,0.0,,,,15,2.0,28.0,,0,,0,,,,1.0,2.0,
694873,188497,19075,0,0,0.0,,0.0,5.0,4.0,0.0,0.0,true,90.0,4.0,D,7.3,false,,0.0,,,,39%,0.0,15.0,,0,,0,,0.0,0.0,1.0,5.0,2.0
2471155,230020,45426,0,0,1.0,2.0,0.0,10.0,6.0,0.0,2.0,false,90.0,29.0,D,6.7,false,,,,,,83%,0.0,35.0,,0,,0,,0.0,0.0,0.0,3.0,3.0
1080651,197325,47750,0,0,,,,,,,,false,,22.0,M,,true,,0.0,,,,,,,,0,,0,,,,,,
4855616,281756,96084,0,0,,,,12.0,8.0,,2.0,false,90.0,13.0,D,7.5,false,0.0,0.0,,,,42,2.0,48.0,,0,,0,,,,1.0,,
6870475,101994,85120,0,0,2.0,,1.0,11.0,3.0,2.0,,false,90.0,28.0,D,5.9,false,,0.0,,,,18,,23.0,,0,,0,,,,,1.0,1.0
4625775,278243,85216,0,1,1.0,,1.0,6.0,3.0,2.0,1.0,false,90.0,25.0,D,6.6,false,,,,,,81%,0.0,54.0,,0,,0,,0.0,1.0,,1.0,
1631611,210132,1556,0,0,,,,5.0,3.0,1.0,1.0,false,72.0,17.0,D,6.7,false,,0.0,,,,34,,38.0,,0,,0,,,,1.0,1.0,2.0
3758392,140116,81714,0,0,,,,,,,,false,,31.0,F,,true,,0.0,,,,,,,,0,,0,,,,,,
9519917,356829,93747,0,0,0.0,,0.0,,,0.0,2.0,false,9.0,22.0,F,6.9,true,,0.0,,,,0%,0.0,0.0,,0,,0,,0.0,1.0,0.0,0.0,1.0
10032195,165182,62851,0,0,1.0,,,7.0,3.0,,,false,90.0,5.0,D,6.7,false,,0.0,,,,49,,58.0,,0,,0,,,,1.0,1.0,
8931119,152756,165084,0,0,,,,,,,,false,,19.0,M,,true,,0.0,,,,,,,,0,,0,,,,,,
4923430,283615,86925,0,0,0.0,,0.0,,,0.0,0.0,false,18.0,29.0,F,6.8,true,,0.0,,,,100%,0.0,8.0,,0,,0,,0.0,1.0,0.0,0.0,
2384981,227652,63850,0,0,,,,,,,,false,,5.0,D,,true,,0.0,,,,,,,,0,,0,,,,,,
621105,186459,968,0,0,5.0,3.0,4.0,14.0,7.0,0.0,3.0,false,88.0,14.0,M,7.2,false,,,,,,72%,4.0,35.0,,1,,0,1.0,1.0,2.0,,1.0,
7537553,135206,114274,0,1,,,,7.0,4.0,2.0,,false,90.0,45.0,D,6.2,false,0.0,0.0,,,,52,1.0,76.0,1.0,0,,0,,,1.0,,2.0,2.0
1426062,205727,51924,0,1,1.0,,1.0,14.0,6.0,2.0,3.0,false,82.0,10.0,F,6.9,false,,0.0,,,1.0,17,1.0,22.0,,0,,0,,1.0,2.0,,,
4817049,280878,95856,0,0,1.0,,1.0,15.0,7.0,1.0,2.0,false,67.0,16.0,F,7,false,,0.0,,,1.0,16,,17.0,,0,,0,,1.0,1.0,,,3.0
8994981,155850,81160,0,0,,,,5.0,,1.0,,false,58.0,9.0,F,6.3,false,,0.0,,,,14,,15.0,,0,,0,,,1.0,,,
539695,184743,1027,0,0,,,,,,,,false,,15.0,G,,true,,0.0,,,,,,,,0,,0,,,,,,
1344311,203770,50903,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,false,14.0,22.0,F,6.6,false,,,,,,33%,0.0,1.0,,0,,0,,0.0,0.0,0.0,0.0,
4226856,268822,86916,0,0,,,,,,,,false,12.0,23.0,F,7.5,true,0.0,0.0,,1.0,,2,,2.0,,0,,0,,1.0,2.0,,,
9321002,148558,116576,0,0,,,,,,,,false,,19.0,F,,true,,0.0,,,,,,,,0,,0,,,,,,
2998485,27652,45776,0,0,,1.0,,13.0,5.0,1.0,1.0,false,90.0,9.0,F,6.3,false,,0.0,,,,11,,18.0,,0,,0,,1.0,1.0,,1.0,1.0
715090,189015,1372,0,0,2.0,2.0,1.0,4.0,1.0,1.0,,false,23.0,11.0,M,6.5,true,,0.0,,,,3,,4.0,,0,,0,,,,,2.0,
5001949,285447,98595,0,0,6.0,,2.0,14.0,3.0,2.0,1.0,false,86.0,14.0,F,7.9,false,1.0,,,1.0,,54%,2.0,6.0,,0,,0,,2.0,3.0,0.0,0.0,
4080090,138716,84498,0,0,,1.0,,8.0,5.0,1.0,,true,90.0,6.0,M,7.5,false,,0.0,,,,39,2.0,51.0,,0,,0,,,1.0,,1.0,1.0
5445128,295192,63074,0,0,,,,1.0,,1.0,,false,90.0,1.0,G,5.9,false,0.0,2.0,,,,29,,30.0,1.0,0,0.0,0,,,,,,
1599970,209426,54894,0,1,2.0,1.0,1.0,,,3.0,2.0,false,90.0,20.0,M,6.6,false,,0.0,,,,92%,1.0,46.0,,0,,0,,0.0,1.0,1.0,0.0,
874203,192699,35951,0,0,6.0,,2.0,11.0,6.0,,1.0,false,54.0,10.0,F,7.2,false,,0.0,,,,9,1.0,14.0,,0,,0,,1.0,1.0,,,3.0
4746488,95402,93908,0,0,,,,,,,,false,,34.0,D,,true,,0.0,,,,,,,,0,,0,,,,,,
4282763,270142,88021,0,0,,,,,,,,false,,1.0,G,,true,,0.0,,,,,,,,0,,0,,,,,,
2652169,234339,58290,0,0,1.0,,1.0,14.0,11.0,1.0,3.0,false,90.0,25.0,D,7.6,false,,0.0,,,,41,,49.0,,0,,0,,,,,,1.0
6895837,101736,130629,0,0,1.0,,,1.0,,,,false,75.0,21.0,D,6.2,false,0.0,0.0,,,,19,1.0,27.0,,0,,0,,,,,1.0,
2674050,234862,60147,0,0,2.0,1.0,1.0,6.0,3.0,,,false,26.0,23.0,F,7.2,true,1.0,0.0,,,,10,1.0,13.0,,0,,0,,,1.0,,1.0,1.0
3788498,139917,80477,0,0,,,,3.0,1.0,1.0,,false,12.0,12.0,F,6.3,true,,0.0,,,,,,1.0,,0,,0,,,,,,
8538496,124030,71588,0,0,,,,2.0,2.0,,,false,19.0,12.0,D,6.9,true,,0.0,,,,12,,13.0,,0,,0,,,,,,1.0
2352462,227107,63189,0,0,3.0,,2.0,5.0,3.0,,,false,30.0,29.0,M,6.9,true,,0.0,,,,9,,15.0,,0,,0,,,1.0,,,1.0
1408453,205323,49535,0,0,9.0,,6.0,18.0,12.0,1.0,2.0,false,98.0,12.0,M,7.2,false,,0.0,,,1.0,56,3.0,65.0,,0,,0,,,,,,3.0
1632606,210154,49882,0,0,,,,,,,,false,,21.0,M,,true,,0.0,,,,,,,,0,,0,,,,,,
6369922,97365,79106,0,0,3.0,3.0,2.0,10.0,5.0,1.0,2.0,false,81.0,18.0,M,7.7,false,1.0,0.0,,,,17,5.0,20.0,,0,,0,,1.0,2.0,,1.0,1.0
7212465,94371,112792,0,0,,,,,,,,false,,99.0,F,,true,,0.0,,,,,,,,0,,0,,,,,,
9912526,163170,53409,0,0,,,,1.0,1.0,,,false,55.0,19.0,D,6.6,true,,0.0,,,,48,,50.0,,0,,0,,1.0,1.0,,1.0,
5586647,125500,106773,0,0,1.0,,1.0,5.0,3.0,,1.0,false,45.0,7.0,M,6.3,false,,0.0,,,,11,,13.0,,0,,0,,,,,1.0,1.0
2822675,238385,69490,0,1,,,,11.0,6.0,4.0,3.0,false,90.0,21.0,M,6.3,false,,0.0,,,,28,1.0,39.0,,0,,0,,,,,2.0,1.0
1788946,213047,54887,0,0,,1.0,,4.0,,1.0,,false,29.0,19.0,M,6.2,false,,0.0,,,,15,,18.0,,0,,0,,,,,,
2758029,236647,68310,0,1,1.0,,0.0,4.0,0.0,1.0,0.0,false,27.0,17.0,M,6.3,false,,,,,,100%,0.0,6.0,,0,,0,,0.0,0.0,,0.0,
2220477,223541,59242,0,1,4.0,1.0,,16.0,4.0,3.0,1.0,false,90.0,14.0,F,6.3,false,0.0,0.0,,,,35,1.0,39.0,,0,,0,,,1.0,,,1.0
9597785,157407,92602,0,0,8.0,,3.0,14.0,5.0,1.0,2.0,false,87.0,17.0,M,7.3,false,,0.0,,,,16,3.0,17.0,,0,,0,,2.0,3.0,,,
4772080,279643,93635,0,1,,,,12.0,7.0,2.0,1.0,false,97.0,27.0,M,6.6,false,,0.0,,,,21,,36.0,,0,,0,,,1.0,,2.0,5.0
6370451,308653,121085,0,0,,,,,,,,false,,35.0,F,,true,,0.0,,,,,,,,0,,0,,,,,,
7229745,94004,69644,0,0,,,,1.0,,1.0,,false,11.0,19.0,F,6.9,true,1.0,0.0,,,,1,1.0,2.0,,0,,0,,,,,,
2206936,19684,59517,0,0,,,,,,,,false,,34.0,F,,true,,0.0,,,,,,,,0,,0,,,,,,
4315673,59072,88934,0,0,,,,,,,,false,,56.0,D,,true,,0.0,,,,,,,,0,,0,,,,,,
900714,4807,46706,0,0,,,,,,,,false,,41.0,D,,true,,0.0,,,,,,,,0,,0,,,,,,
915078,5207,42383,0,0,,,,6.0,4.0,1.0,1.0,false,90.0,17.0,D,7.3,false,,0.0,,,,29,,43.0,,0,,0,,1.0,2.0,,,2.0
6846649,317504,85440,1,2,0.0,,0.0,,,3.0,1.0,false,68.0,6.0,D,6.5,false,,,,,,72%,1.0,26.0,,0,,0,,0.0,0.0,0.0,0.0,3.0
4316722,59095,88057,0,0,,,,,,,,false,90.0,25.0,G,5.9,false,,2.0,2.0,,,4,,22.0,,0,0.0,0,,,,,,
4553059,276578,66433,0,0,,,,3.0,,3.0,,false,71.0,10.0,F,6.5,false,,0.0,,,1.0,12,,18.0,,0,,0,,2.0,2.0,,,
7683974,329006,42064,0,0,1.0,1.0,0.0,4.0,2.0,0.0,1.0,false,12.0,11.0,F,6.5,false,,,,,,66%,0.0,4.0,,0,,0,,0.0,0.0,,1.0,
647048,187174,18778,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,false,90.0,1.0,G,7.4,false,,0.0,4.0,,,22%,0.0,8.0,,0,0.0,0,,0.0,0.0,,0.0,
2838375,238778,69347,0,0,1.0,1.0,1.0,7.0,2.0,2.0,1.0,false,89.0,8.0,M,7.2,false,,0.0,,,,43,2.0,48.0,,0,,0,,,,,1.0,
2707063,235314,43653,0,0,4.0,1.0,2.0,13.0,7.0,1.0,1.0,false,90.0,16.0,D,7.2,false,0.0,0.0,,,,42,1.0,50.0,,0,,0,,,,3.0,3.0,3.0
3097125,245122,1899,0,1,4.0,,3.0,23.0,15.0,1.0,10.0,false,90.0,18.0,M,6.2,false,,,,,,82%,0.0,28.0,,0,,0,,0.0,0.0,0.0,1.0,
6373445,308732,119672,0,0,,,,,,,,false,,21.0,D,,true,,0.0,,,,,,,,0,,0,,,,,,
766461,2044,1667,0,0,3.0,1.0,3.0,8.0,5.0,,1.0,false,66.0,47.0,M,7.9,false,,0.0,,1.0,,25,2.0,28.0,,0,,0,,1.0,2.0,,1.0,
8590905,122972,159332,0,0,,,,4.0,2.0,1.0,,false,87.0,18.0,D,6.9,false,0.0,0.0,,,,47,,50.0,,0,,0,,,,1.0,2.0,1.0
