id,fixture_id,team_id,player_id,player_name,is_starter,position,number,captain,minutes,rating
8283074,339786,1464,154957,L. Kakubava,true,,,false,,
911046,5095,58,45457,Jay Matete,false,M,36.0,false,,
414949,181320,67,18821,L. Davis,false,,33.0,false,,
1615394,209770,154,53836,Daniel Bessa,false,M,40.0,false,,
1315886,202977,138,48192,David Navarro,true,D,3.0,false,90.0,7.2
7362809,102884,1091,138669,Joel Calicho,true,M,22.0,false,45.0,6.9
7463180,325429,1272,50631,Henrique,true,,3.0,false,,
7464805,325473,1684,140714,R. Coetzee,true,,3.0,false,,
4976367,284791,826,83018,M. Špiranović,false,D,13.0,false,,
6612493,313561,1027,126146,Fernando Román,false,,27.0,false,,
5523229,295803,1805,105591,Denis Višinský,true,F,9.0,false,59.0,6.6
473507,182971,1,43059,S. Defour,true,M,16.0,false,82.0,5.9
8436412,106128,1149,131670,Bianneider Tamayo,false,,25.0,false,,
4685631,96789,715,78660,Marcelo Benítez,true,D,3.0,false,71.0,7.3
1745282,14164,161,43925,R. Kristensen,true,M,43.0,false,90.0,7.2
2388319,227736,254,63556,Justin Njinmah,true,M,11.0,false,90.0,7.3
4316849,59102,583,88378,Ivan Komarov,false,M,62.0,false,1.0,
5465570,295750,1797,105025,L. Takács,false,D,24.0,false,,
5044665,286334,818,98912,Vas Nuñez,true,D,4.0,false,89.0,6.7
2102295,220518,3538,43946,C. Lenglet,true,D,2.0,false,,
1668701,210935,172,55677,Francesco Camarda,false,F,73.0,false,,
1505956,207301,156,53594,R. Colombo,false,,15.0,false,,
9473162,152367,1313,67023,Luka Adžić,false,F,11.0,false,,
4920316,283529,4463,97101,Kristoffer Pallesen,false,D,6.0,false,24.0,6.8
2920077,240655,4331,70918,D. Verhulst,false,G,13.0,false,,
7103298,320791,4368,77559,Jocinei,true,,,false,,
2103676,220561,222,60832,Amido Baldé,true,,12.0,false,,
3418858,252848,426,76826,Amaral,false,,,false,,
3360773,251441,409,76349,P. Safranko,true,,14.0,false,,
4178384,267704,4393,86569,A. Foosnæs,true,D,24.0,false,86.0,6.6
1221865,201128,111,44159,Pau Torres,true,D,4.0,false,90.0,6.9
8002833,118500,1340,148631,Lucas Lopes,false,F,25.0,false,,
7938653,104276,1124,146640,José Carvallo,false,G,21.0,false,,
7194555,94716,943,78124,Murilo,false,M,21.0,false,12.0,6.5
1375415,204569,129,48681,C. Vigaray,true,D,2.0,false,90.0,6.9
3675207,258585,477,1162,Shaun Maloney,true,M,10.0,false,90.0,8.4
4068035,138427,533,84582,Paul Aguilar,true,D,22.0,true,90.0,7.0
4364662,271948,627,89526,D. Prokop,false,M,16.0,false,24.0,6.0
4392771,272731,626,65198,Guram Giorbelidze,false,D,2.0,false,15.0,6.3
1686262,211309,158,52818,Luca Ranieri,false,D,6.0,false,22.0,6.2
4434593,273715,640,90404,T. Reinmann,true,D,26.0,false,,
6881364,101816,1075,131226,Antonio Ceza,false,D,4.0,false,,
6576366,313234,1028,125579,Ángel Cardozo Lucena,false,,,false,,
860684,192323,73,35678,S. Kashket,false,F,36.0,false,31.0,6.7
4431496,273629,4422,59667,Vincent Sierro,false,M,19.0,false,,
5388488,294995,1821,59313,Pape Abou Cissé,true,D,66.0,false,,
1497471,207107,3451,53645,Pablo Alvarez,true,,22.0,false,,
4825886,281121,765,96070,Tashreeq Matthews,false,M,10.0,false,24.0,5.9
9506033,356523,2009,175672,M. Fitzpatrick,true,,29.0,false,,
7747424,330086,1314,104077,B. Šaranov,true,,50.0,false,,
4802827,280486,750,96000,Manasse Kusu,false,M,77.0,false,,
2575447,232394,1483,43528,Richairo Živković,true,,30.0,false,,
6335113,98201,987,49095,Daniel Torres,true,M,15.0,false,78.0,7.3
5559661,296724,931,106841,Jaber Assiri,false,,20.0,false,,
3243139,248449,418,74953,K. Doolan,true,F,9.0,false,,
6178491,100062,1003,117823,Marcos Andrés López,true,,25.0,false,,
4362618,271891,629,89410,C. Schilling,false,D,27.0,false,,
6543727,134352,1639,124306,H. Messiad,false,,,false,,
7913360,104954,1130,94860,Bryan Reyna,false,M,11.0,false,43.0,6.7
263933,176999,2707,34806,T. Stuckmann,true,G,38.0,false,,
3541307,255660,429,43258,Diego Cavalieri,true,G,12.0,false,90.0,6.0
5791814,133728,1627,111510,Mostafa Shobeir,false,G,31.0,false,,
7629744,114455,1296,143649,D. Kasimov,false,D,9.0,false,,
4467557,274619,645,53591,B. Džemaili,true,M,21.0,false,70.0,6.7
6803434,144058,1770,129281,G. Méndez,false,,,false,,
945443,194127,55,43722,M. Forss,true,M,24.0,false,65.0,6.5
9403653,149454,1269,140325,E. Alicanov,false,D,14.0,false,,
8288248,339933,1461,155067,T. Shonia,true,,,false,,
3286047,249603,404,47119,Z. Clark,false,G,28.0,false,,
6526610,134985,1637,124218,Oussama Benbot,true,,,false,,
1900632,215222,208,44701,Ryan Mendes,true,,11.0,false,,
7228825,93984,940,68811,Matheuzinho,true,M,7.0,false,79.0,7.3
6209482,99348,1016,94385,Gustavo Cortez,false,D,17.0,false,,
6416599,309984,1208,121676,D. Vasiljevic,true,,66.0,false,,
9803806,157438,2644,42767,C. Rowan,true,,,false,,
326092,178842,76,41600,A. Frampton,true,,12.0,false,,
7140768,321713,964,78704,Rony,true,,,false,,
3351361,251176,4364,76313,A. Jackson,false,,9.0,false,,
1509397,207378,167,18621,Geijo,false,,82.0,false,,
8352112,341148,1151,156993,A. Cabello,false,,,false,,
6866692,102401,1066,95432,Brayan Cortés,true,G,1.0,false,96.0,6.6
7572571,327092,1278,142793,S. Bogush,true,,31.0,false,,
7299628,323450,1103,137823,David Torrico,true,,,false,,
1756545,14411,155,54928,Stefano Turati,true,G,80.0,false,90.0,6.7
8697897,346314,1726,80348,T. Ruthven,true,,2.0,false,,
5115367,288081,4497,100138,B. Fomba,false,D,48.0,false,,
6739768,101007,1054,48614,S. Cristóforo,false,M,5.0,false,,
8162888,336862,4701,152234,A. Aouichaoui,true,,,false,,
817457,191129,31,45206,Alexander Gilbert,false,F,14.0,false,8.0,6.3
8830301,140846,1717,162926,Z. Zandi,true,,10.0,false,,
2163464,222326,227,59535,Hamza Sakhi,true,M,21.0,false,90.0,7.4
3758649,140123,481,80385,Sean Johnson,true,G,1.0,true,96.0,7.3
798296,190652,34,36497,B. Mumba,false,D,2.0,false,,
3775287,139582,486,81182,A. Muyl,true,M,19.0,false,90.0,6.9
4266809,269762,4404,87819,I. Bezdenezhnykh,false,M,87.0,false,,
457916,182537,12,1067,Martin Kelly,false,D,34.0,false,,
3480709,254306,431,76974,Fellipe Bastos,false,M,21.0,false,6.0,7.0
283338,177539,74,35926,I. Lawlor,true,G,1.0,false,,
7115471,321095,429,77311,Diego Giaretta,true,,,false,,
3296580,30872,406,73460,R. Yılmaz,false,D,3.0,false,10.0,6.5
9282726,149430,166,48662,Patric,false,D,4.0,false,,
629260,186684,27,19203,Joe Wildsmith,false,G,2.0,false,,
7039632,129668,1575,134337,M. Azadeh,false,,66.0,false,,
8586560,122871,1468,67669,Jaden Slory,true,M,28.0,false,45.0,6.3
3729908,260107,485,1458,R. Lamah,true,M,7.0,false,76.0,6.2
7210988,94338,434,79298,Igor Inocencio,true,D,2.0,false,96.0,7.0
8549835,123537,1475,65165,Joel Zwarts,false,F,11.0,false,,
6096180,109003,1174,116978,A. Komodikis,false,M,18.0,false,,
1976441,217328,219,58760,Lucas Lima,false,D,6.0,false,,
5762560,276380,657,71100,F. Starzyński,true,M,18.0,false,90.0,6.9
4119347,52244,548,85586,Andres Montaño,true,M,22.0,false,79.0,7.6
5840018,132556,1611,111860,Rafaat Khalil,true,F,12.0,false,90.0,6.9
4436070,273756,4422,48485,R. Acquafresca,false,F,22.0,false,,
3094230,245052,4348,73388,Mehmet Göktuğ Bakırbaş,false,G,1.0,false,,
3577830,256467,961,78776,Chico,false,M,23.0,false,14.0,7.0
5444040,295169,1826,104896,Diego Esteban,false,M,22.0,false,90.0,6.3
3864994,261205,499,82806,Tatsuya Yamashita,false,,23.0,false,,
9592667,158016,1008,54175,Alexis Zapata,false,M,10.0,false,22.0,6.7
4013688,265183,494,65749,Satoshi Tanaka,false,M,14.0,false,45.0,6.9
8177547,338236,1712,152695,H. Mabrouk,true,,,false,,
4251794,269400,585,73207,K. Thiam,false,M,6.0,false,23.0,6.8
10021175,370199,4299,217010,T. Avontuur,true,,,false,,
7403337,324719,4650,139777,T. Qürbətov,true,,11.0,false,,
1027661,196407,59,46252,Ben Barclay,false,D,26.0,false,,
4195989,268173,560,86676,Sondre Liseth,true,F,9.0,false,88.0,6.3
1637065,210255,173,43198,Abdelhamid Sabiri,false,M,11.0,false,23.0,7.0
4374099,272211,618,89383,F. Koch,true,D,26.0,false,90.0,6.8
6672947,110327,1223,127179,N. Zamir,true,,55.0,false,,
5931854,127291,1537,112742,Majed Hassan,true,M,88.0,false,61.0,6.9
458207,182546,12,1575,Joel Ward,true,D,2.0,false,90.0,6.9
733320,189506,35,45136,Carel Eiting,false,M,48.0,false,,
8745042,348142,1744,162709,S. Cruz,false,,98.0,false,,
4958599,284348,771,58313,Jesper Hansen,true,G,1.0,false,90.0,6.5
4397811,272871,633,89961,Mario Andrić,false,D,22.0,false,,
4660015,96854,712,80991,Matías Pérez García,false,M,31.0,false,,
5127676,288390,859,100120,G. Merloi,false,M,10.0,false,,
6769053,316459,1768,129246,F. Monge,true,,,false,,
4220811,268669,574,87009,Julian Bakkeli Gonstad,false,F,20.0,false,,
2461676,229757,3375,62361,Patrick Weihrauch,false,M,7.0,false,28.0,6.9
2502828,230817,3376,65106,Scott Kennedy,false,D,24.0,false,,
643335,187072,48,36183,Harvey Barnes,true,F,15.0,false,64.0,6.9
9822497,153685,21,18571,Karl Darlow,true,G,26.0,false,90.0,6.0
2490544,230508,265,19263,Konstantin Kerschbaumer,false,M,27.0,false,,
3899343,262203,492,51294,Y. Ideguchi,false,M,21.0,false,,
5372473,294550,1826,104133,D. Chantakias,false,,44.0,false,,
895012,193278,68,46591,J. Coley,false,M,21.0,false,,
2630240,233813,1484,66342,Freek Heerkens,true,D,3.0,false,90.0,6.6
1185884,200235,108,48541,Daniel Carvajal,false,D,2.0,false,,
6359557,97081,979,121098,G. Guzmán,false,D,3.0,false,9.0,6.5
1515080,207506,3492,48916,Francesco Bardi,false,,25.0,false,,
7932041,104760,1121,147846,Juan Ayqque,false,D,34.0,false,,
9933529,368021,240,58083,Axel Ngando,true,,,false,,
3871306,261385,495,82767,T. Umesaki,true,,7.0,false,,
4963377,284467,4463,46047,Melker Widell,true,M,8.0,false,78.0,7.6
6809846,143716,1762,54212,G. Gonzalez,false,,,false,,
7825299,115113,1317,122955,Marko Milošević,true,G,1.0,false,90.0,6.3
2295972,225634,256,60985,D. Opare,true,D,4.0,false,90.0,7.4
8846358,348855,1724,64876,Orrin McKinze Gaines II.,false,,10.0,false,,
3385919,31911,409,75413,Kai Fotheringham,true,,18.0,false,,
2264052,224746,256,62287,Daniel Baier,true,,10.0,false,,
5551454,296519,934,106345,Daniel Amora,true,M,80.0,false,90.0,6.7
2706798,235308,306,44835,Pelle Clement,true,M,11.0,false,90.0,7.2
7244570,93579,957,79284,Leo Lang,false,G,12.0,false,,
7438456,113551,1272,139434,Ş. Əliyev,true,,4.0,false,,
6091678,108890,1172,116948,Diego Barboza,true,M,18.0,false,,
9416067,356118,407,43720,M. Sørensen,true,,22.0,false,,
8690337,142954,1754,81317,B. Wright,true,F,9.0,false,89.0,7.0
2251694,224403,260,43328,B. Leno,true,,1.0,false,,
9559102,356903,430,55288,Ruan,false,D,22.0,false,45.0,6.9
3751070,140707,474,68941,Tomás Martínez,false,M,10.0,false,,
581701,185414,44,43862,Omari Hutchinson,true,M,20.0,false,89.0,7.5
8200626,338262,1700,153903,N. Hosni,true,,2.0,false,,
6794202,144326,1773,129604,M. Barrantes,false,,,false,,
5773355,300965,1634,111059,Essam Sobhy,true,D,17.0,false,,
1665207,210860,161,55561,Renato Marin,false,G,89.0,false,,
8617429,345299,1498,143353,K. Dubra,true,,,false,,
7394589,324474,4655,139651,C. Tağıyev,true,,7.0,false,,
1949942,216593,216,58255,Danijel Subašić,true,G,1.0,false,90.0,6.4
3871654,261395,4377,82844,Carlinhos Paraiba,false,,5.0,false,,
612991,186235,55,18413,L. Feeney,true,M,7.0,false,90.0,6.6
2557963,231907,301,51193,Gianni Zuiverloon,true,,2.0,false,,
4131098,137538,534,52090,J. Carrillo,true,M,9.0,false,45.0,6.7
1944135,216432,220,53751,Mauro Goicoechea,false,G,1.0,false,,
9192665,118005,1344,69857,Nigel Thomas,false,F,24.0,false,,
8744094,348116,1752,161864,T. Walls,true,,20.0,false,,
464493,182720,16,1638,Christian Eriksen,true,M,23.0,false,83.0,7.3
697379,188560,21,18813,Luke Ayling,true,D,2.0,false,90.0,6.9
9699616,360154,404,75260,M. Godinho,false,D,28.0,false,,
8454209,343163,4728,158619,C. Urpin,false,,94.0,false,,
7589237,327568,1284,142523,N. Ishchenko,true,D,32.0,false,,
4068673,138442,545,81073,Alejandro Zendejas,false,M,21.0,false,26.0,7.3
6708822,315151,1064,118351,Fernando Arismendi,true,,,false,,
2054741,219060,216,44624,Soungoutou Magassa,true,M,88.0,false,90.0,7.5
2222455,223595,240,58814,Anthony Maisonnial,false,G,16.0,false,,
9783544,364574,2682,42783,J. Andrews,true,,11.0,false,,
6877887,102199,1069,131194,Manuel Rivera,true,M,28.0,false,70.0,6.9
5153506,87102,865,54375,I. Pop,false,G,22.0,false,,
6570703,313077,1023,125624,Rodrigo Rojas,true,,,false,,
4201280,268309,574,87007,F. Faerron,false,D,3.0,false,,
5824698,132713,1624,111042,Emad Fathy,false,M,19.0,false,11.0,5.6
9221514,119747,1403,173914,D. Pehlivanov,true,M,71.0,false,,
5427446,147538,1824,61076,D. Mancini,true,M,17.0,false,78.0,8.0
5378970,294731,1822,104408,Panagiotis Liagas,true,M,44.0,false,,
4668156,96400,694,78194,Matías Pisano,false,M,32.0,false,12.0,6.2
854125,192140,74,35091,John Bostock,false,M,15.0,false,,
4121404,52293,535,85361,D. Urtiaga,false,G,32.0,false,,
1339290,203624,3177,49809,Luis Javier Suárez,false,,26.0,false,,
9764291,363356,87,36168,A. Nsiala,true,,22.0,false,,
6527113,135002,1638,123463,A. Hachoud,true,,,false,,
7624630,114720,1293,143350,Denys Antyukh,false,F,99.0,false,,
2958904,241725,354,59599,Junya Ito,true,,7.0,false,,
7110882,320980,971,78051,Lúcio Flávio,true,,,false,,
7682351,328956,1594,18199,J. Mills,true,D,16.0,false,90.0,6.6
7362039,102866,1089,138170,Roberto Rivas,false,G,12.0,false,,
7797799,115682,1313,73113,M. Stevanović,true,D,6.0,false,,
568127,225,20,43612,Rayan Aït Nouri,true,M,3.0,false,87.0,7.3
2104654,220591,3663,60809,F. Perradin,false,,3.0,false,,
5062712,286689,820,98037,Zhang Chi,false,M,13.0,false,,
9465208,151842,1847,177780,M. Naifi,true,M,10.0,false,,
1731265,212370,185,56072,G. Beretta,true,F,21.0,false,,
3752166,140735,475,81644,F. Mora,false,F,9.0,false,18.0,6.3
9735550,361155,1882,164974,A. Grigoryan,true,,21.0,false,,
1493062,207007,3476,54004,L. Rinaudo,true,,77.0,false,,
9874971,366665,3383,62580,Stefan Lex,true,F,14.0,false,,
5929066,127231,1535,113992,Abdoulaye Toure,true,F,28.0,false,57.0,6.5
2318966,226263,272,62594,Niklas Stark,true,D,5.0,true,90.0,6.2
5729658,131693,1609,109130,I. El Harrach,true,,21.0,false,,
4628071,278306,724,81060,Juan Ramírez,true,M,20.0,false,90.0,7.1
6061910,107244,1170,115747,J. Doležal,true,M,25.0,false,94.0,6.3
275482,177321,60,36270,L. Coyle,true,M,2.0,false,,
3594786,37140,455,78062,Marinho,true,M,12.0,false,90.0,6.3
2628374,233767,299,66818,Maximiliano Romero,false,F,10.0,false,,
3872352,261414,509,82893,M. Saito,true,,11.0,false,,
4631676,278405,705,58566,N. Blandi,true,F,9.0,false,90.0,7.5
3641879,257657,467,80248,T. Meyer,false,,21.0,false,,
8798521,141698,1734,49322,Ían Soler,false,,32.0,false,,
4714541,95464,692,85694,Mateo Franzotti,false,D,13.0,false,,
8135471,120649,1421,151320,M. Perišić,true,,,false,,
4834017,281346,4449,96380,P. Makrillos,false,M,6.0,false,20.0,6.9
4010655,265108,496,82942,Yohei Takeda,false,G,16.0,false,,
5556148,296636,922,68302,Djaniny,true,F,21.0,false,90.0,7.0
6074968,304958,1169,116225,Adrian Liber,false,M,14.0,false,,
9282660,149429,211,48577,Rafinha Alcântara,false,M,12.0,false,10.0,6.2
6863426,102311,1067,130836,Oliver Rojas,true,D,22.0,false,90.0,6.9
8771658,142727,1751,162579,C. Anguiano,true,,66.0,false,,
3704922,259410,479,81318,Ø. Alseth,true,D,27.0,false,90.0,6.5
2793969,237643,332,44853,Rafa Soares,false,D,5.0,false,,
4362050,271876,627,62487,R. Holzhauser,true,M,26.0,false,77.0,7.3
6229215,306762,1021,119113,Jordano Zambrano,false,M,77.0,false,9.0,7.7
3011437,242845,357,71723,T. Vandenberghe,false,G,32.0,false,,
3747278,140611,482,81499,Ján Greguš,true,M,8.0,false,90.0,6.7
8524353,124450,308,66865,Siebe Horemans,true,D,2.0,false,90.0,6.7
9300810,149019,779,54830,Lukas Lerager,true,M,12.0,false,90.0,7.3
1783299,212921,155,52474,Nicolò Brighenti,true,D,23.0,true,90.0,7.3
1000711,195654,88,18845,Caolan Lavery,true,F,9.0,false,90.0,6.9
9437967,154497,1179,104200,M. Antoniades,true,D,3.0,false,70.0,6.6
1923953,215871,229,58547,Isaac Thelin,true,,12.0,false,,
7358473,103380,1103,137878,Ezequiel Michelli,false,,31.0,false,,
3818032,138850,463,81716,I. Boehmer,false,G,32.0,false,,
3817204,138829,488,68398,Diego Rubio,true,F,14.0,false,90.0,6.9
9298004,148953,261,62823,Kevin Kampl,false,M,44.0,false,15.0,6.5
4776737,279765,4447,95556,Adam Eriksson,true,D,11.0,false,,
2244463,224201,277,62302,O. Fink,false,,7.0,false,,
5833356,132394,1628,111108,Ahmed Ramadan,true,D,17.0,false,90.0,7.3
8504282,344441,1482,55042,Luka Ilić,true,,7.0,false,,
9503727,356482,1182,67262,G. Masouras,true,D,21.0,false,,
5631854,297198,4530,108132,Choi Jae-Hyun,true,,22.0,false,,
3119178,245658,371,72456,Ramazan Köse,true,G,1.0,true,90.0,7.7
5380422,294771,4522,103874,T. Papageorgiou,false,D,22.0,false,,
6623308,313845,1218,70709,M. Ghadir,true,,8.0,false,,
9916176,163037,185,55332,Samuel Giovane,true,M,32.0,false,82.0,6.5
8871079,131245,1605,164533,Lalkhawpuimawia,false,F,27.0,false,1.0,
4500302,275216,644,59570,Kevin Spadanuda,true,M,7.0,false,60.0,6.6
2706759,235307,1483,67391,Rui Mendes,false,F,27.0,false,13.0,6.3
4964052,284484,786,97501,Magnus Jensen,true,D,12.0,true,90.0,7.5
7396600,324531,1277,139493,V. Mendy,true,,9.0,false,,
8401789,106893,1145,157936,Diego Gil,false,,22.0,false,,
7206577,94996,952,68992,Leandrinho,false,M,21.0,false,15.0,6.3
347857,179449,2707,35723,D. Talbot,true,,25.0,false,,
9394201,150032,221,58732,Flavien Tait,false,M,20.0,false,36.0,7.0
9751507,361594,5,18762,R. Allsop,true,,1.0,false,,
5147439,86946,845,100645,I. Ailenei,true,,12.0,false,,
7882574,332076,1111,120286,Mario Ramírez,false,M,20.0,false,,
8530912,123847,1471,71591,A. Delferriere,true,D,3.0,false,86.0,6.0
2630608,233822,312,66806,Mica Pinto,true,D,5.0,true,90.0,5.9
7183092,322708,945,76950,Lucas Abreu,true,,8.0,false,,
7153504,322018,964,136322,Joazi,true,D,2.0,false,90.0,6.7
9776524,363698,46,918,Vito Mannone,false,,1.0,false,,
5221916,290540,891,101703,T. Siira,false,M,14.0,false,,
7275004,93501,445,79408,Welliton,true,F,31.0,false,37.0,6.6
4435797,273749,639,63106,Renato Steffen,true,M,11.0,false,,
913438,5157,66,36514,T. Bayliss,true,M,20.0,false,77.0,6.5
4238974,269098,591,77417,Pedro Ken,true,M,8.0,false,66.0,7.1
4022328,265402,531,84542,L. Montes,true,M,10.0,false,81.0,7.6
8976155,350213,1994,164914,Anthony Hernandez,true,M,18.0,false,,
1375685,204575,125,48847,Unai Bustinza,true,D,3.0,true,63.0,7.2
2728188,235819,327,48922,Bruma,true,,51.0,false,,
7891554,105455,1119,146704,Manuel Corrales,true,D,16.0,false,90.0,6.0
965080,194661,77,46547,B. House,false,,18.0,false,,
458416,182551,19,1411,Phil Jones,false,D,4.0,false,,
2995939,27588,348,62151,Theo Leoni,true,M,17.0,false,75.0,7.2
2718633,235575,308,67513,Stan Henderikx,false,D,5.0,false,,
2843783,238913,1380,61282,Vítor Costa,true,M,94.0,false,120.0,7.2
8281812,339751,1464,154991,D. Dobrovolski,true,,,false,,
2987165,242506,349,71448,Gary Magnee,true,M,15.0,false,90.0,7.2
399255,180883,2702,42231,C. Dikamona,true,,6.0,false,,
2728185,235819,327,44729,Zakaria Labyad,true,,20.0,false,,
2624598,233674,299,66819,Michal Sadílek,false,M,32.0,false,,
4556806,276674,662,91585,Juliusz Letniowski,false,M,10.0,false,45.0,6.3
7897297,105614,1136,146754,D. Chávez,false,,7.0,false,,
7981469,333507,1344,140407,L. Fall,true,,24.0,false,,
4057183,266368,547,85186,E. Borelli,false,D,5.0,false,,
7287921,323169,960,93009,Ezequiel Ham,false,M,16.0,false,,
767440,2069,39,19192,Oliver Burke,true,F,45.0,false,73.0,6.9
7983177,333558,1334,148472,Agdon,true,,9.0,false,,
9597432,157379,1092,138756,Javier Guerra,false,D,3.0,false,,
8910605,150960,1990,164879,E. Vaitkūnas,false,D,8.0,false,,
4720747,95599,729,94737,Agustín Dáttola,false,D,18.0,false,,
77003,171591,7,18474,T. Kuszczak,true,,29.0,false,,
8591191,122978,1471,159299,Robyn Esajas,true,M,21.0,false,90.0,6.3
9962475,164128,3903,199321,Jeremy Bekhechi,true,M,11.0,false,65.0,5.6
9579742,159055,1028,81267,H. Villalba,true,M,23.0,false,70.0,6.5
6174103,99955,1018,84602,José Ayoví,true,,21.0,false,,
7863045,331540,1111,146806,N. Duarte,true,D,14.0,false,90.0,6.7
8490439,344086,306,66583,Ilias Alhaft,false,,19.0,false,,
6646004,111087,1217,70917,Eugene Ansah,true,F,13.0,false,,
1438551,12030,127,52090,J. Carrillo,false,M,20.0,false,,
2209629,19756,243,61017,Cyril Mandouki,true,M,14.0,true,90.0,7.3
5905526,127751,1537,113069,Mohammad Abdulbasit,false,M,8.0,false,,
413661,181285,74,18553,J. Coppinger,true,,26.0,false,,
8475850,343713,1477,66106,Filip Bednarek,true,,1.0,false,,
5615572,117297,933,107579,Abdulaziz Hadhood,false,F,39.0,false,1.0,
4927869,283737,780,66801,M. Anderson,false,M,34.0,false,30.0,6.6
10009453,164269,326,51505,S. Obeng,true,F,77.0,false,,
5373860,294588,4519,104333,G. Singh,false,,45.0,false,,
6536956,134660,1648,123270,C. Nessakh,true,,,false,,
8845730,348838,1730,163075,D. Vitiello,true,,1.0,false,,
4937137,283994,4463,96879,J. Ahlmann,false,D,3.0,false,15.0,6.2
997515,195564,80,36477,A. Crawford,false,M,15.0,false,27.0,6.7
4327854,270973,591,89094,Rodrigo Ruiz Díaz,false,F,9.0,false,9.0,6.3
1773484,212701,3476,56594,M. Di Gennaro,true,D,4.0,false,90.0,5.9
6268889,307828,997,81515,Eddie Segura,true,D,2.0,false,90.0,6.7
4208585,268498,564,48012,H. Tangen,true,M,21.0,false,64.0,6.5
5084115,287235,4492,99519,V. Gheorghe,false,M,10.0,false,,
5708924,132124,1365,109071,A. Sadiki,true,,3.0,false,,
9221517,119747,1403,148705,B. Katsarov,true,F,44.0,false,,
8181544,137349,1700,152444,Chiheb Jbéli,true,,,false,,
3275526,249327,403,47002,Glenn Middleton,true,F,14.0,false,71.0,6.9
278924,177416,2165,18842,Rohan Ince,true,M,30.0,false,,
7496256,326346,1668,141504,Keletso Sifama,false,SUB,46.0,false,,
3372550,251771,419,41945,R. Thomson,false,,17.0,false,,
9881472,366844,273,63192,Ahmed Kutucu,false,F,15.0,false,15.0,6.5
4944940,284199,4465,97646,Angelo Nehmé,false,F,36.0,false,,
7714983,130380,1595,64478,Ben Halloran,true,M,26.0,false,90.0,7.2
8846484,348858,1719,82583,M. Dieng,true,,9.0,false,,
4585019,277134,4427,91685,Dawid Abramowicz,false,D,33.0,false,,
3953288,263680,511,78485,Riuler,false,M,40.0,false,9.0,6.3
7617641,114867,1302,142494,Y. Past,true,G,44.0,false,,
1359134,204192,3290,51002,Iban Salvador,false,F,6.0,false,25.0,6.9
4824928,281095,765,96229,R. Moon,true,F,24.0,false,90.0,6.9
1196023,200516,109,48903,Kevin Vázquez,false,D,20.0,false,,
9980185,163483,244,61494,B. Traoré,false,,,false,,
3441612,253402,434,77644,Carlinhos,true,,,false,,
7090692,320474,4634,135191,Pirão,true,,,false,,
9520875,156776,1013,81948,Joshue Quinonez,false,D,7.0,false,,
6957623,318371,1261,132793,Marko Gajič,true,,8.0,false,,
2080797,219786,3530,59234,Z. Diallo,true,,5.0,false,,
1978797,217393,238,58302,Christophe Kerbrat,false,D,29.0,false,,
1432969,11908,120,49760,Luis Pérez,true,D,2.0,false,90.0,7.2
6481702,109070,1200,121680,Balázs Balogh,true,M,8.0,false,90.0,6.9
7995938,333953,330,69076,Wellington Carvalho,false,F,26.0,false,,
8107774,144735,1787,150808,A. Varela,false,,,false,,
908121,5009,64,35471,Colby Bishop,true,F,9.0,false,90.0,6.2
5537415,296163,929,106461,Jufain Al Bishi,true,D,99.0,false,90.0,7.6
5834284,132417,1615,112242,Mohamed Alaa,true,G,23.0,false,90.0,6.6
9360564,355947,594,50059,T. Vilhena,true,M,52.0,false,90.0,6.5
339751,179223,67,41633,S. Elliott,true,,6.0,false,,
7455080,113213,1270,122742,Marko Nikolić,true,,4.0,false,,
1716385,212035,153,54586,L. Simic,false,D,2.0,false,,
3748612,140645,472,81406,B. Mines,false,M,17.0,false,,
5589430,125569,937,48287,Álvaro González,true,D,21.0,false,90.0,6.5
3919208,262751,4378,83438,Yusuke Tanaka,true,M,14.0,false,90.0,6.6
1992422,217768,213,50225,Ronaël Pierre-Gabriel,true,D,20.0,false,21.0,6.9
2355044,227172,264,45903,J. Guilavogui,false,M,29.0,false,17.0,6.7
9592584,158014,431,44362,Carlos Miguel,true,G,22.0,false,90.0,7.9
8785216,142308,1739,148593,E. Quero,false,,19.0,false,,
8824499,141532,1727,80811,M. Lopez,true,,5.0,false,,
9450716,153223,1492,117438,Gabriel Ramos,true,M,10.0,false,,
7817848,114943,1307,139446,S. Stamenković,true,G,1.0,false,90.0,7.7
1791997,213116,189,52453,Davide Adorni,true,D,5.0,false,90.0,7.9
3754315,140013,483,36434,A. Walkes,true,D,4.0,false,90.0,7.6
9188280,117896,1352,68745,Éber Bessa,false,M,8.0,false,,
4856947,281788,743,96606,Ludvig Tidstrand,false,M,27.0,false,,
7542623,135334,1673,92823,Lucas Suárez,true,D,32.0,false,75.0,6.6
239059,176307,11,18280,John Brayford,true,,5.0,false,,
1021939,196248,70,41695,J. Moore-Taylor,true,D,15.0,false,90.0,7.3
1791780,213111,165,52520,Liam Henderson,false,M,53.0,false,35.0,6.9
2809552,238058,338,44213,Odysseas Vlachodimos,true,G,99.0,false,90.0,6.3
7069963,319911,945,78417,Anderson,true,,,false,,
3653626,257985,461,42300,S. O'Neill,true,,27.0,false,,
4166820,267377,4391,45943,Lars-Jørgen Salvesen,true,F,8.0,false,40.0,5.7
4969537,284617,796,49028,Yu Zhang,false,M,28.0,false,90.0,6.9
7001897,318670,1257,133004,S. Pridgar,true,,1.0,false,,
