id,name,api_football_id,fd_name,rating_mu,rating_sigma,in_csv,in_pq
65,Bristol Rvs,1334,Bristol Rvs,1496.2052613521469,2.338497811823659,true,true
100012161,Woodley Sports,12161,,1500.0,,false,false
100001947,Canuelas,1947,,1500.0,,false,false
5398,Saint-Amand,3105,,920.3046431463397,334.8698865442585,true,true
5607,Rousset-Ste Victoire,3292,,1500.0,350.0,true,true
4656,Mil-Muğan,5570,,1430.2267303729752,30.819809060306035,true,true
100010508,Al Jubail,10508,,1500.0,,false,false
1141,Angostura FC,2838,,1512.9429014361476,6.589719756922462,true,true
4777,Mali U17,21298,,1747.4698449240427,350.0,true,true
3857,Montluçon,3083,,1284.3385142978077,350.0,true,true
3068,Belarus U19,10358,,1675.091237964834,350.0,true,true
4177,Aguiar da Beira,4871,,1177.9160921181697,350.0,true,true
100020071,Samut Sakhon City,20071,,1500.0,,false,false
3591,Jura Dolois,9937,,954.6775032452206,350.0,true,true
100002801,Lampang FC,2801,,1500.0,,false,false
2461,Fakenham Town,8781,,1141.7144449467273,321.3447389462728,true,true
2476,Littlehampton Town,11998,,1728.78938511412,305.1208045446333,true,true
4188,Estudantes Africanos,15297,,1144.668516197903,350.0,true,true
100007144,Hitome Senbonzakura,7144,,1500.0,,false,false
100004576,Shabab Al Sahel,4576,,1500.0,,false,false
100015508,Young Green Eagles,15508,,1500.0,,false,false
100025014,Frontera Rivera,25014,,1500.0,,false,false
100011273,Roan United,11273,,1500.0,,false,false
6428,Portmore United,3443,,1655.4582746625708,36.614286700885046,true,false
100025778,Shanghai Zetian,25778,,1500.0,,false,false
5633,Hégenheim,3189,,1376.2650775379786,350.0,true,true
100002978,Hetten FC,2978,,1500.0,,false,false
5655,Still,3231,,1597.7265119256717,350.0,true,true
5930,Duisburg,,Duisburg,1463.8122391144402,77.06303197659321,true,false
100018614,Soho SS,18614,,1500.0,,false,false
4944,Trinidad and Tobago U20,11012,,1707.5068499179624,322.65881387122846,true,true
1614,AL Masry,1031,,1519.7476170120926,3.8899585917509834,true,true
5010,Huntingdon Town,11995,,1500.0,350.0,true,true
100025943,McKinney Chupacabras,25943,,1500.0,,false,false
100004643,Juventus Managua,4643,,1500.0,,false,false
2718,Angola,1529,,1662.9169852399086,287.8297129789037,true,true
633,Tirol,1398,Tirol,1508.632803062786,3.370547880088696,true,true
2009,Vikingur Gota,580,,1018.130018824438,221.44415802533396,true,true
100006604,Songkhla,6604,,1500.0,,false,false
3998,Vila Real,4812,,1180.0583800399124,271.52160927812866,true,true
3281,Arenas Getxo,9578,,1046.9260006011443,306.2737667451919,true,true
6455,Real Tamale,13885,,1229.2702524437393,162.78977140991086,true,false
2781,Malaysia,1538,,1527.3172491941132,301.70857134370925,true,true
6450,Young Apostles,22783,,1527.5659594032172,21.459955189549326,true,false
5439,Belfort Sud,9265,,1327.0142848248802,350.0,true,true
1886,Valur Reykjavik,274,,1447.001882849022,184.54170074838277,true,true
100003698,Yerevan,3698,,1500.0,,false,false
100020030,Ethiopian Medhin,20030,,1500.0,,false,false
100004101,Weston,4101,,1500.0,,false,false
5614,Claye-Souilly,3257,,1500.0,350.0,true,true
2286,Penistone Church,8895,,1074.3383714411545,335.4677424683634,true,true
100020415,Khelang United,20415,,1500.0,,false,false
782,Nordsjaelland,398,Nordsjaelland,1530.8756231932134,2.9351890253187056,true,true
5500,La Suze,13607,,1500.0,350.0,true,true
54,Burton,748,Burton,1507.9223125367744,2.3886228495571147,true,true
5127,Worksop Parramore,12121,,1500.0,350.0,true,true
6271,Real Soacha,22099,,1505.6332434032424,4.158540004220135,true,false
6478,Heartland,5180,,1591.5597393492592,23.191426428004913,true,false
6175,Baník Ostrava II,8621,,1439.9268771134095,15.912487745163485,true,false
3200,Llanera,9627,,1023.8036807991768,350.0,true,true
136,Andorra,8157,Andorra,1519.847829074821,3.513057967800004,true,true
378,Hatayspor,3575,Hatayspor,1532.611772967457,3.540341957912318,true,true
100025613,JäPS / Akatemia,25613,,1500.0,,false,false
1782,Génesis,21858,,1567.5711674786628,3.2925988707873364,true,true
100020721,Turan,20721,,1500.0,,false,false
819,Zhejiang Greentown,,Zhejiang Greentown,1278.4793866142882,306.38350463649095,true,true
2547,Havant & Wville,1843,,1782.9349988413223,334.3594567881069,true,true
5652,Petite-Île,3210,,1376.2650775379786,350.0,true,true
1291,LNZ Cherkasy,17161,,1531.1966559266568,6.119570529454763,true,true
100018558,LLuja,18558,,1500.0,,false,false
3244,Covadonga,9623,,1221.0312597361265,350.0,true,true
5663,Gravelines,3055,,1362.9348752301114,350.0,true,true
100023269,Guangzhou E-Power,23269,,1500.0,,false,false
100002216,Moto Club,2216,,1500.0,,false,false
5149,Ceuta,5255,,1503.8297095085638,12.253528917264866,true,true
2843,Haiti,2386,,1556.127351615955,245.93682736013088,true,true
100007058,Catholic Kwandong Uni,7058,,1500.0,,false,false
5928,Bourg Peronnas,,Bourg Peronnas,1448.8466926425847,205.177727057041,true,false
5323,SG Wattenscheid 09,1629,,1500.0,350.0,true,true
6265,Barranquilla,1466,,1496.5056714198147,6.706471732997567,true,false
2526,Three Bridges,7676,,1650.893589396985,312.17357791278715,true,true
2855,Kensington Borough,16988,,1589.2322908510557,350.0,true,true
100008093,Onze Créateurs,8093,,1500.0,,false,false
100025634,Lahti III,25634,,1500.0,,false,false
100013493,ToTe,13493,,1500.0,,false,false
1104,Real Oruro,20252,,1491.6405733491983,14.314977150662203,true,true
6417,Spanish Town Police,26495,,1409.0480362687529,84.60286257502722,true,false
6343,PS TIRA,2449,,1122.6315967213766,198.25930870529757,true,false
4050,Bragança,4827,,1306.9039411067572,290.68808755120347,true,true
2524,Stotfold,8955,,1010.2883086466859,336.768974563404,true,true
100020125,Dornava,20125,,1500.0,,false,false
4894,Romania U21,8218,,1339.8780777715401,334.07551407924495,true,true
657,Zaglebie,345,Zaglebie,1463.359356669775,1.7771956020034763,true,true
100027373,Kelantan Red Warrior FC,27373,,1500.0,,false,false
100010097,East Atlanta,10097,,1500.0,,false,false
100004210,Bunyodkor,4210,,1500.0,,false,false
100008403,Ellerton,8403,,1500.0,,false,false
5679,Noisy-le-Grand,3088,,1660.4335635888556,350.0,true,true
100024938,Padriew City,24938,,1500.0,,false,false
2456,Cambridge City,7218,,1742.7921971547396,325.9106973826324,true,true
100006550,BTU United,6550,,1500.0,,false,false
100020115,Bakovci,20115,,1500.0,,false,false
2551,Bromsgrove Sporting,7705,,1525.8050747719521,340.0490542988924,true,true
100004113,Debub Police,4113,,1500.0,,false,false
4517,Galway United,3851,,1541.4817869863155,3.3030713936200544,true,true
1701,AS Gabes,987,,1536.9704317578028,12.552689876733231,true,true
100002841,Zamora FC B,2841,,1500.0,,false,false
4430,Podbeskidzie,3489,Podbeskidzie,1444.1221235598264,5.553502841339894,true,true
100009199,VIFK,9199,,1500.0,,false,false
100001229,Genus,1229,,1500.0,,false,false
100004457,Wofoo Tai Po,4457,,1500.0,,false,false
3500,Corte,13723,,1614.6765941302124,348.09561043592964,true,true
100002211,Fast Clube-Am,2211,,1500.0,,false,false
100002565,Deportivo Hualgayoc,2565,,1500.0,,false,false
100010442,Markless ST,10442,,1500.0,,false,false
100023118,Hill Country Lobos,23118,,1500.0,,false,false
100018780,San Bernardo Unido,18780,,1500.0,,false,false
2417,Cleethorpes Town,7631,,1702.298110594227,333.02524766056894,true,true
100005560,Canon,5560,,1500.0,,false,false
100013563,JPS,13563,,1500.0,,false,false
6108,Semendrija 1924,4254,,1439.1083377225502,7.495274801848346,true,false
2343,Maldon & Tiptree,7654,,1958.0519211194628,267.2897603237459,true,true
4322,Barcelona B,712,,1440.3437020560048,153.24629233658453,true,true
100006104,Skallagrímur,6104,,1500.0,,false,false
4534,Kawkab Marrakech,971,,1559.2231990257899,43.21768727602119,true,true
100010531,Warriors,10531,,1500.0,,false,false
2113,Paulton Rovers,7244,,1566.2095238088218,321.5749571858989,true,true
4791,Poland U17,17970,,1944.522887462944,283.94731318002823,true,true
100008008,Comunicaciones,8008,,1500.0,,false,false
2170,Colney Heath,8750,,871.9759477474372,334.6178040365996,true,true
100001199,Novo Hamburgo,1199,,1500.0,,false,false
6277,CS Uruguay,2058,,1552.1291769013694,10.6890583174934,true,false
3412,Lokomotive Leipzig,9355,,954.5854624909598,321.2001931979654,true,true
964,Nautico Recife,755,,1491.4449733252527,6.311461234173274,true,true
100007152,Yamagata University,7152,,1500.0,,false,false
4458,Utsikten,6706,,1247.8991580680618,350.0,true,true
100001950,Sportivo Las Parejas,1950,,1500.0,,false,false
1869,Inter Club d'Escaldes,3342,,1311.0583907492523,169.57092393848535,true,true
5286,Falkensee-Finkenkrug,13942,,1500.0,350.0,true,true
3903,Sedan,1310,,1823.7732267228853,350.0,true,true
2901,Norway U19,10342,,1570.1516208539263,227.64627584738744,true,true
299,PSV Eindhoven,197,PSV Eindhoven,1546.0334345961417,5.434449604976918,true,true
6259,Santiago Morning,2335,,1484.9043612481685,14.652493705512901,true,false
100017193,Ytororo,17193,,1500.0,,false,false
829,Nantong Zhiyun,2626,Nantong Zhiyun,1490.8491631075635,2.905225546536095,true,true
100014333,Tallinna FC Zapoos,14333,,1500.0,,false,false
100020914,Jäntevä Kotka II,20914,,1500.0,,false,false
100001910,Atletico Madrid W,1910,,1500.0,,false,false
100018400,Sinenkani,18400,,1500.0,,false,false
966,Brasil DE Pelotas,141,,1493.4300619325677,7.440731889285502,true,true
100004067,North Carolina II,4067,,1500.0,,false,false
4451,Ostersunds FK,376,,1573.4526281899027,10.542058391247798,true,true
100021100,WaleWale Catholic Stars,21100,,1500.0,,false,false
100004465,Citizen AA,4465,,1500.0,,false,false
5691,La Flèche RC,9284,,1376.2650775379786,350.0,true,true
5059,Highgate United,8825,,1376.2650775379786,350.0,true,true
4059,Vitória do Pico,22170,,1295.7461090480201,350.0,true,true
5981,Albirex Niigata S,4200,,1500.0,350.0,true,false
4454,Dalkurd FF,368,,1511.7017977062312,274.1915115671208,true,true
3532,Sochaux,115,Sochaux,1523.1043272246188,3.7598638581296644,true,true
100009185,Ilves II,9185,,1500.0,,false,false
3721,Avoine OCC,3151,,1272.1877580843027,350.0,true,true
100018775,Municipal Salamanca,18775,,1500.0,,false,false
84,Mansfield,1374,Mansfield,1511.204274812302,2.3477542267761087,true,true
100003651,Santa Lucía,3651,,1500.0,,false,false
100025838,Alta,25838,,1500.0,,false,false
4058,Monção,4849,,1215.9116360172895,270.27766219222417,true,true
100014297,Järva-Jaani,14297,,1500.0,,false,false
100015920,Atlético San Luis II,15920,,1500.0,,false,false
3253,San Roque Lepe,9767,,999.4987283814124,350.0,true,true
5978,Zambia U20,10316,,1500.0,350.0,true,false
100004598,TN Stars,4598,,1500.0,,false,false
1370,Riadi Salmi,3456,,1537.6020957281505,4.871670052660766,true,true
100003659,Deportivo Chiantla,3659,,1500.0,,false,false
3575,OCPAM,24546,,1219.70315024392,307.1669586421442,true,true
100022890,Shenavarsazi Qeshm,22890,,1500.0,,false,false
576,HamKam,,HamKam,1611.5082685844784,1.9856540765965993,true,true
2208,Ely City,8774,,1148.2513650631536,320.84966132492906,true,true
5588,Sens,9939,,1500.0,350.0,true,true
100003494,Stomil Olsztyn,3494,,1500.0,,false,false
100005380,Spartanii Selemet,5380,,1500.0,,false,false
100018630,Tuisku,18630,,1500.0,,false,false
2000,Liechtenstein,1107,,-207.374246548385,340.2771559203095,true,true
100004581,Al-Nabi Shayth,4581,,1500.0,,false,false
6340,PSIS Semarang,2451,,1369.8033470739094,59.92974594772251,true,false
2169,Frenford,21704,,1073.8136559383563,337.8499107480278,true,true
100002844,Margarita FC,2844,,1500.0,,false,false
5259,Textil Escudo,9649,,1326.971627156108,320.0826710794439,true,true
100018709,Holguín,18709,,1500.0,,false,false
100020342,Boč Poljčane,20342,,1500.0,,false,false
2580,Dorchester Town,7712,,1581.0262330325052,312.2973629731735,true,true
6006,Floridsdorfer AC,1395,,1514.0469409733485,54.79074320193424,true,false
1277,Qabala,627,,1483.8934644579765,5.820281736080737,true,true
3562,Serquigny Nassandres,25351,,1164.9420749449505,350.0,true,true
4680,Juan Aurich,2559,,1420.0559732197946,350.0,true,true
100005123,Nagykanizsai ULE,5123,,1500.0,,false,false
100018120,Masitaoka,18120,,1500.0,,false,false
5284,Wilhelmshaven,13941,,1500.0,350.0,true,true
2761,St. Panteleimon,16996,,1352.544261110093,350.0,true,true
100005203,Lumwana Radiants,5203,,1500.0,,false,false
1935,Dinamo-Auto,4631,,1324.7486916419807,350.0,true,true
5301,1860 Rosenheim,9322,,1500.0,350.0,true,true
100011435,Heavy Industrial,11435,,1500.0,,false,false
970,Figueirense,137,Figueirense,1499.258860986178,8.70216614327418,true,true
4964,FCI Tallinn,3883,,1226.7582776692002,350.0,true,true
2508,Anstey Nomads,8681,,1823.2677667887533,337.3722049152873,true,true
150,Extremadura UD,,Extremadura UD,1489.9789061760368,18.765399526311647,true,true
2399,Buckland Athletic,8727,,1340.2895601858813,321.26885643436185,true,true
100025951,Stars FC,25951,,1500.0,,false,false
5824,Urzelinense,26483,,1178.5348465669913,335.6226645800397,true,true
4888,Switzerland U20,25281,,1610.470271621674,333.3209868472436,true,true
5586,Mantes 78,9241,,1500.0,350.0,true,true
4491,FC Astra Giurgiu,636,,1554.9433844754883,9.509984424363573,true,true
100010489,Sportivo Puerto Diana,10489,,1500.0,,false,false
4063,Foz,15206,,1099.9376132967275,350.0,true,true
1262,Rogaška,4379,,1498.6861532058983,23.7300649671415,true,true
5829,Bennekom,3927,,1500.0,350.0,true,true
100017915,Prime Bangkok,17915,,1500.0,,false,false
3204,Jove Español,9694,,1182.9505632866358,350.0,true,true
100025683,Valtti IV,25683,,1500.0,,false,false
3845,Bresse Jura Foot,18123,,1230.1074535773132,350.0,true,true
100010440,Langkawi City,10440,,1500.0,,false,false
4114,Resende,13162,,1341.8467803305998,272.6865378579462,true,true
100002955,Al Jeel,2955,,1500.0,,false,false
100006099,Mídas,6099,,1500.0,,false,false
1334,Oliveirense,233,,1503.6281029182483,3.3719166268489853,true,true
4209,Olde Veste '54,3919,,775.4632832722507,335.17334227663736,true,true
1603,Minerva Punjab,3466,,1504.4969633415772,19.71160731330135,true,true
3682,Velay,15121,,1207.1398571025013,350.0,true,true
6385,Aurora,10154,,1557.6945578472462,12.782284343900889,true,false
100022047,Real Apodaca,22047,,1500.0,,false,false
2898,Hungary U20,23259,,1839.618348235349,350.0,true,true
5330,SV Eichede,1646,,1118.2950888599535,350.0,true,true
100010105,Tampa Bay Rowdies II,10105,,1500.0,,false,false
4100,Vila Meã,15211,,1649.8794983196856,249.55188607872833,true,true
2143,Aylesbury United,7208,,1328.2792149528,334.1985898222363,true,true
6023,Prachuap,2791,,1554.1902622071345,47.69940885291449,true,false
100013879,New Edubiase,13879,,1500.0,,false,false
4979,FC Vitebsk,382,,1324.9141012366517,30.622986234566383,true,true
5818,Nazarenos,26480,,1392.1409920038145,291.87598773049643,true,true
5489,Vignoc Hédé Guipel,3133,,1226.9570994207859,350.0,true,true
100013334,Cadenza Pattaya,13334,,1500.0,,false,false
3315,Penya Independent,18098,,1376.2650775379786,350.0,true,true
100005515,Real Nakonde,5515,,1500.0,,false,false
100013545,SibboV,13545,,1500.0,,false,false
100004050,FA Euro New York,4050,,1500.0,,false,false
2117,St Austell,8947,,880.8268783182615,338.47847207283274,true,true
100005038,Episkopi,5038,,1500.0,,false,false
2970,Morocco U18,19072,,1258.9910220829765,316.08552536069305,true,true
622,SK Rapid,781,SK Rapid,1514.6393692643192,3.129218821003856,true,true
4018,Comércio Indústria,17985,,1305.397116418649,269.3643753660926,true,true
100020935,POHU / Hurjin,20935,,1500.0,,false,false
664,Lech Poznan,347,Lech Poznan,1468.0582921375815,1.8282849083928843,true,true
100022976,HaPK Edustus II,22976,,1500.0,,false,false
100012463,Nyamityobora,12463,,1500.0,,false,false
1813,Příbram,3718,,1456.4838216385572,19.112328485342704,true,true
100002245,Musa,2245,,1500.0,,false,false
100018577,Olarin Kiksi,18577,,1500.0,,false,false
100009083,Miami,9083,,1500.0,,false,false
100020183,Polet Škofja Loka,20183,,1500.0,,false,false
100015921,Azores de Hidalgo,15921,,1500.0,,false,false
100018535,KePS,18535,,1500.0,,false,false
2114,Haverfordwest County AFC,2194,,1117.056357585121,320.7077246432733,true,true
100020124,Dokležovje,20124,,1500.0,,false,false
5834,Schaesberg,3937,,1500.0,350.0,true,true
4152,Trancoso,4800,,1206.2153513701862,350.0,true,true
3404,Oberneuland,4263,,873.0044865648779,350.0,true,true
100010102,South Bend Lions,10102,,1500.0,,false,false
100010465,12 de Octubre SD,10465,,1500.0,,false,false
100013273,Songkhla United,13273,,1500.0,,false,false
5244,Horbury Town,26216,,1263.7190404964908,319.0709912672261,true,true
5177,Airbus UK,4909,,1500.0,350.0,true,true
5798,Marítimo Graciosa,4766,,1252.5301550759573,350.0,true,true
100026073,Kallaste United,26073,,1500.0,,false,false
100025944,Montgomery United,25944,,1500.0,,false,false
100006479,Trefelin,6479,,1500.0,,false,false
100013283,Archa Knight,13283,,1500.0,,false,false
100010475,Cristóbal Colón JAS,10475,,1500.0,,false,false
6512,Shinnik Yaroslavl,1998,,1458.8105155123096,81.17598160466575,true,false
100022379,APD United,22379,,1500.0,,false,false
1484,Willem II,195,Willem II,1445.5827269636845,3.7185560577297117,true,true
100005698,Yanbian Beiguo,5698,,1500.0,,false,false
2640,Maidstone Utd,1825,,1594.529986452884,336.4116343138157,true,true
100012455,Mbarara City,12455,,1500.0,,false,false
238,Guingamp,90,Guingamp,1532.8358850186949,2.9211259228840487,true,true
4223,SDC Putten,1262,,1336.8732285665656,350.0,true,true
100022216,Estudiantes del Plata,22216,,1500.0,,false,false
5477,Jarnac Sports,13687,,1500.0,350.0,true,true
100018644,Wild,18644,,1500.0,,false,false
100027317,Al Hilal Karima,27317,,1500.0,,false,false
100004537,Al Wihdat,4537,,1500.0,,false,false
100022055,FC Santiago,22055,,1500.0,,false,false
5447,Aulnay,13718,,1500.0,350.0,true,true
2119,Brightlingsea Regent,7704,,1877.6743964436182,327.4479953860668,true,true
2262,Malmesbury Victoria,8868,,1085.9011629329339,350.0,true,true
100002181,FC Chiasso,2181,,1500.0,,false,false
4769,Algeria U17,21295,,1654.8192340037217,350.0,true,true
100020943,Savannan Pallo / Savanna,20943,,1500.0,,false,false
100026075,Rae Spordikool,26075,,1500.0,,false,false
100020423,Phachi City,20423,,1500.0,,false,false
100010855,São Francisco,10855,,1500.0,,false,false
100021166,North Esporte,21166,,1500.0,,false,false
2878,Hemsworth MW,8823,,1120.3083878539933,350.0,true,true
100012531,Chinland,12531,,1500.0,,false,false
3309,Victoria CF,18102,,1266.322715937122,350.0,true,true
100024678,Ferrocarrilero,24678,,1500.0,,false,false
2800,Bitton,8710,,1162.7887670311075,350.0,true,true
100020347,Radgona,20347,,1500.0,,false,false
556,Aalesund,757,Aalesund,1596.7245395153166,2.9416092720988014,true,true
6074,Jarun,8605,,1302.5841657510825,23.465008450643026,true,false
892,HIFK,,HIFK,1523.4140694256432,7.437182238399069,true,true
100026312,Minga Guazu,26312,,1500.0,,false,false
282,St Pauli,186,St Pauli,1558.7392854945724,3.7771273624540616,true,true
1773,Deportivo Saprissa,816,,1573.4080408584607,2.5958176336636214,true,true
100021279,Arizona Arsenal,21279,,1500.0,,false,false
100020949,TiPS III,20949,,1500.0,,false,false
100013129,Coimbra,13129,,1500.0,,false,false
3749,Saint-Renan,13626,,792.8789979681262,313.3780657934965,true,true
1029,Olimpia,1182,,1517.6266487900323,4.408911639438284,true,true
100012686,ASKO,12686,,1500.0,,false,false
100020435,Eleven Angels,20435,,1500.0,,false,false
100010407,Sony Sendai,10407,,1500.0,,false,false
100009190,Tampere United,9190,,1500.0,,false,false
3816,Auray,13678,,1231.7342326440505,350.0,true,true
6218,PAOK II,18018,,1481.2098137869707,29.828131905421497,true,false
862,Daco-Getica Bucuresti,,Daco-Getica Bucuresti,1401.409188556018,310.5611290573852,true,true
4831,Czech Republic U19,10330,,1601.1218218258505,272.5484357147379,true,true
100012535,Nay Pyi Taw,12535,,1500.0,,false,false
100003695,Lokomotiv,3695,,1500.0,,false,false
3794,NDC Angers,20579,,1321.6247161312078,350.0,true,true
4294,Groen Wit '62,21638,,1222.7520578551853,350.0,true,true
100024997,Persiku Kudus,24997,,1500.0,,false,false
2939,France U20,10287,,1647.4165221607957,320.87512781614925,true,true
949,Brusque,1211,,1498.6046694382803,4.436213423996422,true,true
273,Schalke 04,174,Schalke 04,1527.753755904624,3.0824669879413245,true,true
5077,Selby Town FC,12148,,1500.0,350.0,true,true
100003639,Chimaltenango,3639,,1500.0,,false,false
100004104,Myrtle Beach Mutiny,4104,,1500.0,,false,false
6433,Lime Hall Academy,22605,,657.9041369425541,288.6204361311769,true,false
100008148,Darlington,8148,,1500.0,,false,false
100013292,Nara United,13292,,1500.0,,false,false
2772,Uzbekistan,1568,,2056.2533429137357,230.2352650905261,true,true
5100,Debenham LC,11969,,1500.0,350.0,true,true
100006611,Watbot,6611,,1500.0,,false,false
3664,Provin,22743,,1169.6608043266997,350.0,true,true
100014068,Humenné,14068,,1500.0,,false,false
100018588,Peimari United II,18588,,1500.0,,false,false
3975,Guarda,24535,,1411.0438518627466,350.0,true,true
4014,Gavionenses,4884,,946.1655944307258,350.0,true,true
1629,El Mokawloon,1575,,1509.5203675509322,4.515850894118305,true,true
2581,Merthyr Town,7732,,2051.460682587766,318.6581730466384,true,true
6081,Croatia Zmijavci,6254,,1256.5077243061749,24.677469231874078,true,false
1342,Belenenses,221,Belenenses,1500.6557670696268,7.40254667824299,true,true
2213,Romford,7248,,1329.4932989121066,335.27342599749585,true,true
3758,Aunis Avenir,22756,,1376.2650775379786,350.0,true,true
100020132,Goričanka,20132,,1500.0,,false,false
3911,Val de Reuil,18157,,1139.7274458581483,350.0,true,true
5190,Llandudno,362,,1500.0,350.0,true,true
100017782,Correcaminos UAT II,17782,,1500.0,,false,false
2440,Boro Rangers,21702,,1263.0471936908145,334.4392425647892,true,true
100004519,Racing d'Abidjan,4519,,1500.0,,false,false
1032,Tacuary,10491,,1492.3839523058116,13.446226316750924,true,true
2951,New Zealand,4673,,1441.729296070584,264.29872989184673,true,true
1241,Ružomberok,3549,,1499.8002214213116,4.073268666242157,true,true
1893,Suduva Marijampole,612,,1366.6545738802877,12.611558263690585,true,true
891,Ilves,1163,Ilves,1544.536617884868,3.2839232711114534,true,true
1662,Bordj BOU Arreridj,925,,1465.805503042981,48.64769116074928,true,true
100014452,Bohinj,14452,,1500.0,,false,false
5672,Carrières Grésillons,3031,,1376.2650775379786,350.0,true,true
100010324,TiPS,10324,,1500.0,,false,false
2967,Benin,1516,,1327.3649591643812,281.6481104006118,true,true
649,Vaduz,,Vaduz,1522.843982683461,12.86892432618312,true,true
1144,Estudiantes de Merida FC,2818,,1519.908913085152,3.1403772363363043,true,true
5996,Bandırmaspor,3584,,1553.739680204719,5.076533895349054,true,false
100006724,Tolmin,6724,,1500.0,,false,false
100015216,Oyama,15216,,1500.0,,false,false
100016455,Together,16455,,1500.0,,false,false
3179,Barakaldo,5251,,1302.3595850931017,350.0,true,true
5661,Entente Crest-Aouste,3046,,1600.0156574678595,350.0,true,true
5711,Auby,27017,,1164.122078903536,303.21856589111593,true,true
1882,Alashkert,582,,1363.0827805774445,61.757321096625404,true,true
100004034,Black Rock,4034,,1500.0,,false,false
2823,Alfold,14405,,1159.4272611119668,350.0,true,true
1665,Royal AM,10566,,1492.7666872339928,6.250817720326104,true,true
100022221,Campana,22221,,1500.0,,false,false
100014285,Eyjafjallajökull,14285,,1500.0,,false,false
100008374,Fénix,8374,,1500.0,,false,false
946,Paysandu,149,,1501.8505139849717,3.4377910901322317,true,true
100013833,Lootus,13833,,1500.0,,false,false
3622,Valence FC,25355,,1360.8474373964336,333.33496014204746,true,true
100007784,Parnahyba,7784,,1500.0,,false,false
100013509,Pelikaani,13509,,1500.0,,false,false
100011455,Hoyo Oita,11455,,1500.0,,false,false
100018512,HyMy,18512,,1500.0,,false,false
100020138,Hotiza,20138,,1500.0,,false,false
4282,Chevremont,3916,,1097.6057360254117,350.0,true,true
100010682,Armed Forces,10682,,1500.0,,false,false
4445,Estudiantes de Rio Cuarto,2424,,1463.2708025183294,25.07093780292577,true,true
5753,Sendim,4860,,1110.9362238365911,350.0,true,true
1646,NC Magra,1071,,1543.4110746445492,4.61194728841776,true,true
3442,FC Rielasingen-Arlen,1642,,1071.2394729218804,350.0,true,true
1464,Chikhura Sachkhere,704,,1493.0179600502859,78.92754702120203,true,true
100007054,Andong Science Uni,7054,,1500.0,,false,false
1114,Comerciantes Unidos,2558,,1503.6814524217514,4.505941435105591,true,true
6274,Turrialba Fc,2059,,1370.8653040370766,55.75454266558282,true,false
3046,Poland U21,8215,,1602.7637427847828,350.0,true,true
4868,Nigeria U20,10295,,1710.7710623483804,317.3179937961824,true,true
2514,Waltham Abbey,7259,,2005.1537275557653,279.77096739494135,true,true
3266,Barbadás,20442,,1330.1636266643743,350.0,true,true
100013908,Amatitlán,13908,,1500.0,,false,false
2986,Moldova U19,10373,,1489.2296958959748,295.3648648019115,true,true
3298,San Juan,9855,,1000.9018479213117,350.0,true,true
100013766,Cugnaux,13766,,1500.0,,false,false
1185,Pafos,3403,,1532.9411419376795,3.949311432420016,true,true
100004064,Mississippi Brilla,4064,,1500.0,,false,false
4987,Colwyn Bay,5611,,1500.0,350.0,true,true
100025784,NIK,25784,,1500.0,,false,false
100022809,Mulembe United,22809,,1500.0,,false,false
100007776,Independente PA,7776,,1500.0,,false,false
100011458,Mind House Yokkaichi,11458,,1500.0,,false,false
100013793,Villers-Outréaux,13793,,1500.0,,false,false
100004163,KV,4163,,1500.0,,false,false
100017188,Karai Chivé,17188,,1500.0,,false,false
1012,Orense SC,1992,,1509.4675527963034,3.1882061683652556,true,true
100021096,Venomous Vipers,21096,,1500.0,,false,false
3310,Hernani,18091,,1376.2650775379786,350.0,true,true
5255,Puerto de Vega,26734,,1394.9274654852638,281.7480973687485,true,true
100003598,Manisaspor,3598,,1500.0,,false,false
242,Laval,433,Laval,1527.3182280517556,3.1374328473518442,true,true
1996,Sweden,5,,1846.0797867633619,135.79911733436214,true,true
100010386,Caspian Babol,10386,,1500.0,,false,false
100013880,Techiman City,13880,,1500.0,,false,false
100010537,Partizán Bardejov,10537,,1500.0,,false,false
100002127,Olimpia De Ita,2127,,1500.0,,false,false
2770,China,1566,,1434.297447797933,336.3631478761214,true,true
5376,Campodarsego,1592,,1334.115211108718,350.0,true,true
1238,Dunajska Streda,2257,,1519.2635378113614,4.1154905322514335,true,true
100018298,América SE,18298,,1500.0,,false,false
100013124,Castanhal,13124,,1500.0,,false,false
5534,Champigny,3255,,1500.0,350.0,true,true
5114,Selsey,8924,,1376.2650775379786,350.0,true,true
2607,Ararat,3682,,941.6144572346025,88.23364007923367,true,true
1707,AS Marsa,10368,,1545.383048189005,14.087351128042942,true,true
5112,AFC Uckfield,12122,,1500.0,350.0,true,true
4190,Dovo,1234,,1353.7684812236967,304.584874300855,true,true
3233,CF Talavera,5253,,1600.1675651004246,241.94269024797885,true,true
100021161,Nurafshon-Bukhara,21161,,1500.0,,false,false
100010060,Vändra,10060,,1500.0,,false,false
100025527,Mighty Eagles,25527,,1500.0,,false,false
1635,El Entag EL Harby,1034,,1493.9818531682236,34.97051435995469,true,true
100010558,Amavarara,10558,,1500.0,,false,false
100005245,Hay Al Arab,5245,,1500.0,,false,false
1801,Mlada Boleslav,640,,1497.638630209112,3.700469934167335,true,true
100001219,Sao Francisco,1219,,1500.0,,false,false
6027,Lamphun Warrior,6572,,1469.4413565331593,46.3253416112431,true,false
4288,Baronie,14631,,1044.6505151872243,350.0,true,true
